,Lake_type,Longitude,Latitude,Year_final,Lake_area_ha,Elevation_m,GLOF,Lake_type_simplified,is_supraglacial,Lake_area_calculated_ha,area_t1,area_t2,expansion_ha_peryr,glacier_area_ha,slope_glac_to_lake,glacier_contact,glacier_touch_count,nearest_glacier_dist_m,glacier_elev_m
1898,M(o),95.604,30.251,2019,134.45,4442,0,moraine,0,64.32057554046045,129.38873819366336,64.32057554046045,-13.013632530640582,6.992310599823865,0.0,1,1,0.0,4866.0
1899,M(o),95.603,30.238,2019,15.95,4394,0,moraine,0,204.9206652776696,129.38873819366336,204.9206652776696,15.106385416801247,1696.0596523782951,0.0,1,4,0.0,5195.0
1900,M(o),95.592,30.229,2019,25.71,4354,0,moraine,0,216.63773796235807,86.98297821999745,216.63773796235807,25.930951948472124,1696.0596523782951,0.0,1,4,0.0,5195.0
1901,M(e),95.543,30.223,2019,12.71,4173,0,moraine,0,62.86013169681474,29.09807189968031,62.86013169681474,6.752411959426885,1638.7395473904642,0.0,1,2,0.0,4768.0
1902,M(e),95.584,30.221,2019,85.49,4342,0,moraine,0,216.63773796235807,86.98297821999745,216.63773796235807,25.930951948472124,1696.0596523782951,0.0,1,4,0.0,5195.0
1903,M(o),95.856,30.341,2019,18.58,4851,0,moraine,0,3.099171387758464,17.592312923136163,3.099171387758464,-2.8986283070755396,31.0801457125298,-0.407785740073426,0,0,110.35206869150768,4934.0
1904,E(o),95.871,30.288,2019,11.6,4724,0,other,0,47.46192697399052,9.072377213380893,47.46192697399052,7.677909952121927,143.643762036974,0.0,0,0,235.9089028302124,4674.0
1905,E(o),95.857,30.18,2019,21.83,4442,0,other,0,8.69452606994425,21.58014348944268,8.69452606994425,-2.577123483899686,1.0660571070124325,-0.40752169787768894,0,0,591.3795541564814,4679.0
1906,M(o),95.917,30.008,2019,12.77,4670,0,moraine,0,32.65989935951946,12.59742022612686,32.65989935951946,4.01249582667852,147.24059583857598,0.28484339113185303,0,0,579.2656776917182,4882.0
1907,M(e),95.642,29.805,2019,24.48,4131,0,moraine,0,252.4550014561344,57.579886915752475,252.4550014561344,38.97502290807638,187.80664091602043,0.0,1,3,0.0,4834.0
1908,E(o),95.512,29.796,2019,29.47,4133,0,other,0,33.3471986982887,6.466707683087541,33.3471986982887,5.376098203040232,115.13336603187646,0.0,1,1,0.0,4356.0
1909,M(e),95.866,29.992,2019,46.26,4312,0,moraine,0,76.1354044027007,48.142393093291126,76.1354044027007,5.598602261881915,108.58403640172963,-0.3705307193282026,0,0,134.94157809817605,4457.0
1910,E(o),95.905,29.982,2019,19.77,4189,0,other,0,21.69570379474168,21.70453492202391,21.69570379474168,-0.0017662254564463,147.24059583857598,0.28484339113185303,0,0,579.2656776917182,4882.0
1911,E(o),95.909,29.905,2019,13.26,4168,0,other,0,21.022356770985763,26.394057267317297,21.022356770985763,-1.074340099266306,534.352305543231,0.0,1,1,0.0,4589.0
1912,M(o),95.982,29.87,2019,11.87,4707,0,moraine,0,116.46928487809932,11.75829553025794,116.46928487809932,20.94219786956828,156.23722962443748,0.0,1,2,0.0,5235.0
1913,M(o),96.141,29.598,2019,65.09,4025,0,moraine,0,66.04869751276043,48.09773006580069,66.04869751276043,3.5901934893919476,67.5785264658588,0.0,1,1,0.0,5317.0
1914,M(o),96.161,29.579,2019,13.0,3874,0,moraine,0,110.8407732710328,114.1179471220302,110.8407732710328,-0.6554347701994772,957.8341209278354,0.0,1,2,0.0,4584.0
1915,E(o),96.257,29.907,2019,19.83,4578,0,other,0,61.25135552339459,64.93206767671845,61.25135552339459,-0.736142430664772,593.9016351983241,0.0,1,1,0.0,4590.0
1916,E(o),96.399,29.904,2019,10.21,4892,0,other,0,35.50028256576905,22.579261178270176,35.50028256576905,2.5842042774997744,36.37032403794679,-0.4592410540119208,0,0,1393.6036301828258,4681.0
1917,E(o),96.38,29.893,2019,22.74,4681,0,other,0,35.50028256576905,22.579261178270176,35.50028256576905,2.5842042774997744,36.37032403794679,-0.4592410540119208,0,0,1393.6036301828258,4681.0
1918,M(o),96.391,29.883,2019,27.39,4691,0,moraine,0,35.50028256576905,22.579261178270176,35.50028256576905,2.5842042774997744,36.37032403794679,-0.4592410540119208,0,0,1393.6036301828258,4681.0
1919,M(e),96.325,29.874,2019,19.41,4117,0,moraine,0,95.17347081737906,66.0417494041971,95.17347081737906,5.82634428263639,1836.7494872957454,0.0,1,4,0.0,5490.0
1920,M(o),96.37,29.867,2019,15.47,4775,0,moraine,0,32.46779311835545,29.589415419408414,32.46779311835545,0.5756755397894068,994.8959112929972,0.0,1,1,0.0,4758.0
1921,M(o),96.351,29.823,2019,101.06,4870,0,moraine,0,84.60627266414005,92.39727620543252,84.60627266414005,-1.5582007082584963,64.65467297979278,-0.5862199062445843,0,0,162.0552270368721,4872.0
1922,E(o),96.375,29.762,2019,12.04,4810,0,other,0,7.4056613745854705,9.198573283670184,7.4056613745854705,-0.3585823818169427,35.23069393691976,-0.3739823217380649,0,0,992.0255007664408,4809.0
1923,E(c),96.308,29.706,2019,23.92,4845,0,other,0,218.76117257351353,67.074136311395,218.76117257351353,30.33740725242371,466.56919245525705,0.0,1,7,0.0,5573.0
1924,E(o),96.47,29.626,2019,12.62,4364,0,other,0,30.834171262170297,31.22400734576765,30.834171262170297,-0.0779672167194711,630.3776011446215,0.0,1,1,0.0,4788.0
1925,E(c),96.375,29.571,2019,27.01,4279,0,other,0,117.70160849070967,52.24789942539813,117.70160849070967,13.090741813062309,705.3785363365415,0.0,1,4,0.0,4653.0
1926,M(e),96.553,29.664,2019,21.41,4696,0,moraine,0,21.53642442435241,21.068252407087353,21.53642442435241,0.0936344034530115,734.6257677395948,-0.16429841283201432,0,0,243.45944255041402,4703.0
1927,E(o),94.526,29.177,2019,14.84,4258,0,other,0,12.77855178430776,2.038285075407853,12.77855178430776,2.1480533417799816,43.98859786914345,-0.1552648873655608,0,0,3780.6358537326455,4069.0
1928,E(c),94.969,29.504,2019,15.54,4451,0,other,0,45.632126559928,3.907690948050783,45.632126559928,8.344887122375443,522.6193131862595,0.0,1,4,0.0,5433.0
1929,E(c),94.816,29.33,2019,27.4,4151,0,other,0,50.48918478701458,13.228700407946254,50.48918478701458,7.452096875813664,128.48823653943006,0.0,1,1,0.0,4742.0
1930,E(o),94.922,29.316,2019,31.3,3657,0,other,0,60.53395738784906,11.353263841789811,60.53395738784906,9.836138709211848,12.368748017821918,-0.1755498843207944,0,0,4295.075459133677,3274.0
1931,O,94.77,29.256,2019,12.67,3294,0,other,0,16.142446899618136,4.309362234400595,16.142446899618136,2.3666169330435083,251.78454143901277,-0.17207241844952523,0,0,4748.000913578455,3609.0
1932,E(c),94.783,29.226,2019,13.12,3683,0,other,0,23.7437961426092,2.7429661648091876,23.7437961426092,4.2001659955600035,251.78454143901277,-0.17207241844952523,0,0,4748.000913578455,3609.0
1933,E(c),94.78,29.222,2019,19.59,3754,0,other,0,23.7437961426092,2.7429661648091876,23.7437961426092,4.2001659955600035,251.78454143901277,-0.17207241844952523,0,0,4748.000913578455,3609.0
1934,E(o),94.398,28.978,2019,24.66,3111,0,other,0,22.15112378054869,0.5498610183313646,22.15112378054869,4.320252552443465,5.434643608055631,-0.2281524645513641,0,0,3997.3269707751983,3956.0
1935,E(o),95.038,29.483,2019,40.06,3897,0,other,0,75.96692889577251,10.55050002180907,75.96692889577251,13.083285774792689,21.12203020995767,0.0,1,2,0.0,4878.0
1936,E(o),95.074,29.478,2019,40.76,3474,0,other,0,98.27700657543237,8.05292542582988,98.27700657543237,18.044816229920496,8.17943375704367,-0.30652946616665,0,0,345.8068854704209,3894.0
1937,E(o),95.227,29.254,2019,20.72,1441,0,other,0,18.48877455849768,16.45182920439866,18.48877455849768,0.4073890708198043,,,False,0,,
1938,E(o),95.242,29.069,2019,18.51,3823,0,other,0,8.712638054582518,0.0784938390977382,8.712638054582518,1.7268288430969558,,,False,0,,
1939,E(c),95.237,29.058,2019,10.02,3743,0,other,0,8.084705099437729,0.0784938390977382,8.084705099437729,1.601242252067998,,,False,0,,
1940,E(c),95.453,29.188,2019,15.04,3866,0,other,0,8.310024448654985,0.627330957790962,8.310024448654985,1.5365386981728046,,,False,0,,
1941,E(c),95.451,29.183,2019,10.73,3922,0,other,0,8.310024448654985,0.627330957790962,8.310024448654985,1.5365386981728046,,,False,0,,
1942,E(o),95.486,29.18,2019,93.81,3533,0,other,0,8.38937567205313,1.1758561111577814,8.38937567205313,1.44270391217907,,,False,0,,
1943,E(o),95.491,29.163,2019,34.65,3544,0,other,0,8.38937567205313,1.0192398542999506,8.38937567205313,1.474027163550636,,,False,0,,
1944,E(o),95.464,29.161,2019,19.76,3826,0,other,0,8.232568489971388,1.0192398542999506,8.232568489971388,1.4426657271342875,,,False,0,,
1945,E(o),95.493,29.144,2019,17.69,3673,0,other,0,3.7646633017549576,0.1568981451313494,3.7646633017549576,0.7215530313247216,,,False,0,,
1946,E(o),95.405,29.14,2019,20.64,3765,0,other,0,9.568921528000464,0.4707024512299745,9.568921528000464,1.8196438153540977,,,False,0,,
1947,E(o),95.263,29.062,2019,48.24,3668,0,other,0,8.712638054582518,0.0784938390977382,8.712638054582518,1.7268288430969558,,,False,0,,
1948,E(c),95.546,29.763,2019,47.44,3474,0,other,0,28.92040913779462,3.507308442973061,28.92040913779462,5.0826201389643115,70.75485781902621,-0.6935597620810184,0,0,1451.929675070116,3474.0
1949,E(o),95.528,29.723,2019,13.44,3065,0,other,0,7.252545094629294,0.2339743075832504,7.252545094629294,1.403714157409209,,,False,0,,
1950,E(c),95.613,29.633,2019,39.4,4320,0,other,0,23.10404540556778,1.873118853695943,23.10404540556778,4.246185310374368,14.637791847810933,-0.526600224818981,0,0,742.4987335210621,4320.0
1951,E(o),95.74,29.599,2019,14.79,4010,0,other,0,22.25081972708185,6.167437018509824,22.25081972708185,3.216676541714405,234.84137430383973,0.0,1,3,0.0,4475.0
1952,E(c),95.691,29.596,2019,11.35,4314,0,other,0,240.851025256322,23.34344320539628,240.851025256322,43.50151641018515,19.8487318126746,-0.15845722218199493,0,0,31.55425755386072,4486.0
1953,E(o),95.679,29.557,2019,10.64,4199,0,other,0,384.7256629751922,14.452177857570064,384.7256629751922,74.05469702352443,34.50367612257965,0.0,1,4,0.0,4519.0
1954,E(c),95.693,29.513,2019,37.79,3922,0,other,0,42.0397627824446,3.4377984050603203,42.0397627824446,7.720392875476856,5.1499708226288154,-0.572194915946137,0,0,788.1929521415992,4218.0
1955,E(o),95.63,29.377,2019,33.66,3750,0,other,0,21.28440680189532,4.617410831041373,21.28440680189532,3.3333991941707892,,,False,0,,
1956,E(o),95.558,29.374,2019,12.79,4049,0,other,0,10.799888979989376,0.469547242640435,10.799888979989376,2.0660683474697885,,,False,0,,
1957,E(o),95.718,29.374,2019,12.83,4046,0,other,0,39.99598216504774,7.119651774989477,39.99598216504774,6.575266078011653,1.1621474005702823,-0.5047478500956242,0,0,645.8670402226369,4412.0
1958,E(o),95.712,29.372,2019,13.6,4042,0,other,0,39.99598216504774,16.433559513234762,39.99598216504774,4.712484530362596,1.1621474005702823,-0.5047478500956242,0,0,645.8670402226369,4412.0
1959,E(c),95.696,29.367,2019,12.43,4282,0,other,0,79.12030749607234,16.590068753150653,79.12030749607234,12.506047748584338,1.1621474005702823,-0.0438953116635943,0,0,3348.8770082459223,4532.0
1960,E(o),95.598,29.363,2019,15.57,4150,0,other,0,23.715763652807308,3.052394106128811,23.715763652807308,4.132673909335699,,,False,0,,
1961,E(o),95.583,29.359,2019,33.71,4193,0,other,0,23.715763652807308,3.052394106128811,23.715763652807308,4.132673909335699,,,False,0,,
1962,E(o),95.656,29.359,2019,13.11,3951,0,other,0,57.83417419159604,12.756134954003546,57.83417419159604,9.0156078475185,1.1621474005702823,-0.07343809158293908,0,0,3853.5859783391443,4427.0
1963,E(c),95.664,29.356,2019,16.4,4091,0,other,0,75.598758761357,15.96471914092546,75.598758761357,11.926807924086308,1.1621474005702823,-0.04687110121507899,0,0,3413.617257802471,4519.0
1964,E(c),95.732,29.347,2019,11.27,4140,0,other,0,39.99598216504774,5.245320700976391,39.99598216504774,6.95013229281427,1.1621474005702823,-0.5047478500956242,0,0,645.8670402226369,4412.0
1965,E(c),95.695,29.347,2019,11.54,4101,0,other,0,68.8685500668467,15.96471914092546,68.8685500668467,10.580766185184247,1.1621474005702823,-0.0438953116635943,0,0,3348.8770082459223,4532.0
1966,E(c),95.741,29.336,2019,11.33,4111,0,other,0,39.05674454703596,14.561837669338608,39.05674454703596,4.898981375539471,1.1621474005702823,-0.5047478500956242,0,0,645.8670402226369,4412.0
1967,E(o),95.59,29.324,2019,25.1,4016,0,other,0,37.89461006133352,0.7047590509302434,37.89461006133352,7.437970202080656,,,False,0,,
1968,E(v),95.64,29.304,2019,70.17,3322,0,other,0,46.98428356322086,10.727664890792823,46.98428356322086,7.251323734485608,,,False,0,,
1969,E(o),95.725,29.304,2019,12.17,3952,0,other,0,54.64733899267807,12.607205824877772,54.64733899267807,8.408026633560059,8.603711215735986,-0.09421384790760642,0,0,2918.891501700332,4160.0
1970,E(o),95.74,29.283,2019,20.05,4168,0,other,0,34.379045480638275,12.607205824877772,34.379045480638275,4.3543679311521,8.603711215735986,0.07738508320560031,0,0,1822.0565793718229,4606.0
1971,E(c),95.739,29.273,2019,11.19,4023,0,other,0,30.318442755456847,3.75909585907773,30.318442755456847,5.311869379275824,,,False,0,,
1972,E(o),95.659,29.237,2019,12.7,4016,0,other,0,11.205740674918626,5.954687414725344,11.205740674918626,1.0502106520386565,,,False,0,,
1973,E(o),95.596,29.234,2019,14.68,3750,0,other,0,6.738350495836967,1.801988366817051,6.738350495836967,0.9872724258039832,,,False,0,,
1974,E(c),95.654,29.233,2019,17.08,3915,0,other,0,11.205740674918626,5.954687414725344,11.205740674918626,1.0502106520386565,,,False,0,,
1975,E(c),95.545,29.202,2019,21.83,3838,0,other,0,4.232140246450434,0.7053031399086737,4.232140246450434,0.705367421308352,,,False,0,,
1976,E(o),95.505,29.2,2019,24.28,4104,0,other,0,3.8417298778922535,1.1758561111577814,3.8417298778922535,0.5331747533468943,,,False,0,,
1977,E(c),95.592,29.195,2019,43.26,3708,0,other,0,27.04487093090702,0.2352149357159772,27.04487093090702,5.361931199038208,,,False,0,,
1978,E(c),95.795,29.539,2019,22.16,3895,0,other,0,19.376324986177,4.296319187412556,19.376324986177,3.0160011597528884,102.94989082140668,-0.12018315971950898,0,0,2878.9391193201823,4075.0
1979,E(c),95.804,29.535,2019,20.81,4065,0,other,0,19.376324986177,1.5623001852371314,19.376324986177,3.562804960187974,102.94989082140668,-0.12018315971950898,0,0,2878.9391193201823,4075.0
1980,M(o),95.987,29.387,2019,42.62,4251,0,moraine,0,39.98281198755714,12.753312164320166,39.98281198755714,5.445899964647396,605.5937672545657,0.0,1,2,0.0,4227.0
1981,M(o),95.951,29.375,2019,17.15,4296,0,moraine,0,49.84813081571806,12.753312164320166,49.84813081571806,7.418963730279579,58.958986872635734,0.0,1,1,0.0,4627.0
1982,E(o),95.873,29.371,2019,103.75,4344,0,other,0,86.55131832150089,85.92495743533124,86.55131832150089,0.1252721772339299,153.91837753831007,-0.12185675714155532,0,0,147.71441832388695,4344.0
1983,M(o),95.927,29.354,2019,37.97,4357,0,moraine,0,44.76167866794102,32.87315361363989,44.76167866794102,2.3777050108602253,58.958986872635734,0.0,1,1,0.0,4696.0
1984,M(o),95.902,29.352,2019,20.65,4212,0,moraine,0,26.298525459224894,32.87315361363989,26.298525459224894,-1.3149256308829995,1379.189010579153,0.0,1,1,0.0,4383.0
1985,M(o),95.915,29.352,2019,46.14,4357,0,moraine,0,28.25044080605756,32.87315361363989,28.25044080605756,-0.9245425615164664,81.09847978636267,0.0,1,2,0.0,4745.0
1986,E(o),95.871,29.335,2019,27.26,4025,0,other,0,47.36303654834723,18.63158006864603,47.36303654834723,5.746291295940241,119.19444897016614,0.0,1,2,0.0,4556.0
1987,E(o),95.847,29.327,2019,27.9,4290,0,other,0,23.643690333049676,18.63158006864603,23.643690333049676,1.002422052880729,5.127982266345013,-0.12116760493057299,0,0,214.57880606699757,4290.0
1988,E(o),95.857,29.323,2019,15.01,4169,0,other,0,46.65846915701074,18.63158006864603,46.65846915701074,5.6053778176729425,119.19444897016614,0.0,1,2,0.0,4556.0
1989,E(c),95.16,28.72,2019,21.86,3640,0,other,0,7.874581384389123,0.3149880189584596,7.874581384389123,1.5119186730861327,,,False,0,,
1990,E(o),95.252,28.964,2019,19.91,3717,0,other,0,5.8142558277838345,0.3142944713992757,5.8142558277838345,1.099992271276912,,,False,0,,
1991,E(o),95.298,28.943,2019,11.19,3780,0,other,0,10.215478330041268,0.1571680886606229,10.215478330041268,2.011662048276129,,,False,0,,
1992,E(o),95.323,28.922,2019,16.42,3841,0,other,0,6.522240528817664,0.78600314870384,6.522240528817664,1.147247476022765,,,False,0,,
1993,E(o),95.313,28.899,2019,20.34,3788,0,other,0,8.018814912684244,0.78600314870384,8.018814912684244,1.4465623527960807,,,False,0,,
1994,E(o),95.316,28.876,2019,14.98,3847,0,other,0,6.44730362028661,0.393148495692959,6.44730362028661,1.2108310249187304,,,False,0,,
1995,E(o),95.447,29.176,2019,14.14,3906,0,other,0,8.310024448654985,0.627330957790962,8.310024448654985,1.5365386981728046,,,False,0,,
1996,E(o),95.45,29.167,2019,21.38,3945,0,other,0,8.310024448654985,0.627330957790962,8.310024448654985,1.5365386981728046,,,False,0,,
1997,O,95.437,29.141,2019,21.42,3322,0,other,0,1.4898773082099337,0.2353200813360599,1.4898773082099337,0.2509114453747748,,,False,0,,
1998,E(o),95.439,29.129,2019,53.88,3284,0,other,0,15.926550949621646,0.2353200813360599,15.926550949621646,3.138246173657117,,,False,0,,
1999,E(o),95.397,29.12,2019,11.15,3914,0,other,0,9.568921528000464,0.4707024512299745,9.568921528000464,1.8196438153540977,,,False,0,,
2000,E(c),95.48,29.117,2019,12.98,3706,0,other,0,1.7258465330128547,0.1569152019828581,1.7258465330128547,0.3137862662059993,,,False,0,,
2001,E(o),95.438,29.085,2019,20.76,3706,0,other,0,7.453716010676487,0.3138490213509129,7.453716010676487,1.4279733978651148,,,False,0,,
2002,E(c),95.427,29.074,2019,11.42,3670,0,other,0,2.9032617006504156,0.1569737251799541,2.9032617006504156,0.5492575950940923,,,False,0,,
2003,E(o),95.405,29.072,2019,19.08,3864,0,other,0,2.9831636833464628,0.2354517627340255,2.9831636833464628,0.5495423841224875,,,False,0,,
2004,E(o),95.742,29.208,2019,10.44,3913,0,other,0,7.2103304865058755,1.802437285390552,7.2103304865058755,1.0815786402230647,,,False,0,,
2005,O,95.617,29.176,2019,41.23,3063,0,other,0,3.2140714514030257,0.0784044294652285,3.2140714514030257,0.6271334043875594,,,False,0,,
2006,E(o),95.736,29.172,2019,10.14,3652,0,other,0,2.665646862153519,0.2352200833374539,2.665646862153519,0.486085355763213,,,False,0,,
2007,E(o),95.674,29.166,2019,18.91,3771,0,other,0,4.0775107545488725,0.8623532597436113,4.0775107545488725,0.6430314989610523,,,False,0,,
2008,E(o),95.566,29.092,2019,29.05,3247,0,other,0,8.945629143052521,0.0784772152932869,8.945629143052521,1.773430385551847,,,False,0,,
2009,E(o),95.501,29.084,2019,26.85,3480,0,other,0,4.865483147441456,0.0784905562849461,4.865483147441456,0.9573985182313018,,,False,0,,
2010,E(c),95.887,29.294,2019,28.29,3517,0,other,0,20.36199108140463,5.2471647218573905,20.36199108140463,3.0229652719094475,32.199461715710356,-0.6436957435243233,0,0,1999.3918135196866,3525.0
2011,O,95.925,29.27,2019,16.04,2605,0,other,0,12.611705627917765,8.30337294014725,12.611705627917765,0.8616665375541028,7.993467032126908,-0.3595818226994165,0,0,3754.361079393323,2623.0
2012,E(o),95.957,29.251,2019,10.41,3738,0,other,0,76.94848433483293,15.67131156272031,76.94848433483293,12.255434554422523,32.32996275264688,0.08378890931925594,0,0,2780.797624566443,4604.0
2013,E(o),95.993,29.25,2019,29.1,4204,0,other,0,38.00651236735051,35.10693568403048,38.00651236735051,0.5799153366640055,201.015434115876,0.12794058067527808,0,0,367.35803254863447,4316.0
2014,E(o),95.98,29.239,2019,16.96,4155,0,other,0,64.01902299968424,35.10693568403048,64.01902299968424,5.782417463130751,32.32996275264688,0.08378890931925594,0,0,2780.797624566443,4604.0
2015,E(o),95.981,29.232,2019,30.93,4167,0,other,0,58.69066332730507,35.10693568403048,58.69066332730507,4.716745528654917,32.32996275264688,0.08378890931925594,0,0,2780.797624566443,4604.0
2016,E(o),95.962,29.229,2019,14.29,4328,0,other,0,76.94848433483293,35.10693568403048,76.94848433483293,8.368309730160489,32.32996275264688,0.08378890931925594,0,0,2780.797624566443,4604.0
2017,E(o),95.749,29.219,2019,17.46,3951,0,other,0,7.2103304865058755,1.802437285390552,7.2103304865058755,1.0815786402230647,,,False,0,,
2018,E(o),95.797,29.202,2019,15.02,4054,0,other,0,7.446612615986796,7.366777696095094,7.446612615986796,0.0159669839783402,,,False,0,,
2019,E(o),95.826,29.173,2019,14.92,3790,0,other,0,6.664888986851927,2.038650262715207,6.664888986851927,0.9252477448273438,,,False,0,,
2020,E(o),95.772,29.153,2019,10.39,3864,0,other,0,9.411463210797988,0.4705323606350171,9.411463210797988,1.7881861700325938,,,False,0,,
2021,E(o),95.946,29.074,2019,12.93,4165,0,other,0,8.790195083873076,5.572426356976355,8.790195083873076,0.6435537453793442,,,False,0,,
2022,E(c),95.91,29.019,2019,17.62,3671,0,other,0,29.60642093057068,0.2355839474912374,29.60642093057068,5.8741673966158885,,,False,0,,
2023,E(o),95.885,29.011,2019,55.15,3778,0,other,0,29.60642093057068,0.2355971364693331,29.60642093057068,5.874164758820269,,,False,0,,
2024,E(c),95.263,28.977,2019,10.42,3769,0,other,0,5.8142558277838345,0.3142944713992757,5.8142558277838345,1.099992271276912,,,False,0,,
2025,E(o),95.34,28.917,2019,10.79,3901,0,other,0,8.018814912684244,0.78600314870384,8.018814912684244,1.4465623527960807,,,False,0,,
2026,E(o),95.334,28.911,2019,12.17,3789,0,other,0,8.018814912684244,0.78600314870384,8.018814912684244,1.4465623527960807,,,False,0,,
2027,E(c),95.377,28.875,2019,11.85,3504,0,other,0,13.052429691927925,0.1572913854918245,13.052429691927925,2.5790276612872196,,,False,0,,
2028,E(o),95.334,28.875,2019,20.54,3756,0,other,0,7.311287330617919,0.2359298404418473,7.311287330617919,1.4150714980352144,,,False,0,,
2029,E(o),95.35,28.873,2019,22.84,3647,0,other,0,13.052429691927925,0.2359298404418473,13.052429691927925,2.563299970297215,,,False,0,,
2030,E(o),95.34,28.863,2019,10.28,3789,0,other,0,7.630150657843046,0.2359887409359628,7.630150657843046,1.4788323833814163,,,False,0,,
2031,E(o),95.32,28.848,2019,21.89,3913,0,other,0,5.27000448494747,0.2359887409359628,5.27000448494747,1.0068031488023013,,,False,0,,
2032,E(c),95.35,28.831,2019,17.9,4046,0,other,0,13.057889683452675,0.5506875272981585,13.057889683452675,2.501440431230903,,,False,0,,
2033,E(o),95.398,28.746,2019,11.06,3787,0,other,0,8.502700876405264,,8.502700876405264,,,,False,0,,
2034,E(o),95.905,29.005,2019,54.45,3598,0,other,0,29.60642093057068,0.2355971364693331,29.60642093057068,5.874164758820269,,,False,0,,
2035,E(c),95.861,28.979,2019,19.07,3622,0,other,0,6.677221433892022,,6.677221433892022,,,,False,0,,
2036,M(o),96.082,29.338,2019,27.72,4290,0,moraine,0,10.48977280769519,17.69162527468138,10.48977280769519,-1.440370493397238,359.97609729848347,-0.2979909041638865,0,0,77.1835639229802,4291.0
2037,E(c),96.008,29.335,2019,28.3,3985,0,other,0,8.533058152373176,18.710063459324413,8.533058152373176,-2.0354010613902473,413.86110326691727,-0.22650553781996263,0,0,1346.545444034258,3968.0
2038,E(o),96.114,29.325,2019,11.06,3962,0,other,0,17.932192852222858,13.780893979735396,17.932192852222858,0.8302597744974924,19.120908621060327,-0.3868503006858192,0,0,1543.2326120507635,4281.0
2039,E(o),96.117,29.321,2019,10.94,3975,0,other,0,24.744992992588376,17.854679328023156,24.744992992588376,1.378062732913044,19.120908621060327,-0.3868503006858192,0,0,1543.2326120507635,4281.0
2040,E(o),96.125,29.315,2019,11.69,3996,0,other,0,21.534712872748024,38.60629981781083,21.534712872748024,-3.414317389012562,11.914125971631908,0.14274939389199695,0,0,861.6498931901652,4344.0
2041,E(o),96.136,29.309,2019,26.81,4204,0,other,0,21.534712872748024,38.60629981781083,21.534712872748024,-3.414317389012562,11.914125971631908,0.14274939389199695,0,0,861.6498931901652,4344.0
2042,E(o),96.142,29.304,2019,27.95,4221,0,other,0,21.534712872748024,38.60629981781083,21.534712872748024,-3.414317389012562,11.914125971631908,0.14274939389199695,0,0,861.6498931901652,4344.0
2043,E(o),96.082,29.302,2019,119.59,4274,0,other,0,159.5961161035825,88.33449536104489,159.5961161035825,14.25232414850752,8.784839138605443,-0.012147399604223532,0,0,493.9328741530705,4473.0
2044,E(o),96.001,29.292,2019,14.8,4079,0,other,0,14.490194251967775,23.573853710361075,14.490194251967775,-1.8167318916786592,18.071564218999264,-0.7632376976483006,0,0,61.57976754137945,4525.0
2045,E(o),96.134,29.288,2019,10.04,4045,0,other,0,21.534712872748024,38.60629981781083,21.534712872748024,-3.414317389012562,11.914125971631908,0.14274939389199695,0,0,861.6498931901652,4344.0
2046,E(o),96.091,29.283,2019,12.82,4204,0,other,0,159.5961161035825,88.33449536104489,159.5961161035825,14.25232414850752,8.784839138605443,-0.012147399604223532,0,0,493.9328741530705,4473.0
2047,E(o),96.157,29.269,2019,102.66,3991,0,other,0,92.7480359821478,91.72955841118132,92.7480359821478,0.2036955141932964,73.53706293209927,-0.5047088808422069,0,0,1012.4648473537757,3992.0
2048,E(o),96.138,29.257,2019,23.81,3766,0,other,0,86.01154270135373,80.37140873341343,86.01154270135373,1.12802679358806,73.53706293209927,-0.4915955005051121,0,0,1041.5066848128643,3991.0
2049,E(c),96.209,29.256,2019,43.26,4623,0,other,0,27.96916438961116,47.70303335456049,27.96916438961116,-3.946773792989865,8.690619843048072,-0.1887150467964746,0,0,445.115540206989,4737.0
2050,E(o),96.028,29.249,2019,11.97,4133,0,other,0,13.319535429805915,9.7154861326545,13.319535429805915,0.7208098594302829,99.4275159689636,-0.18551184207644908,0,0,1013.4123940321047,4279.0
2051,E(o),96.074,29.241,2019,12.88,4199,0,other,0,53.67505759570055,7.837351496488474,53.67505759570055,9.167541219842416,5.576137846772279,0.2082913070955473,0,0,1742.7515581986568,4589.0
2052,E(o),96.192,29.229,2019,106.39,3473,0,other,0,104.46084236034636,99.1320348023226,104.46084236034636,1.065761511604751,67.57227537802773,-0.2634206295941478,0,0,2030.972292581164,3493.0
2053,E(c),96.072,29.226,2019,30.15,3992,0,other,0,40.98144282827176,25.159631832057652,40.98144282827176,3.1643621992428215,5.576137846772279,0.2082913070955473,0,0,1742.7515581986568,4589.0
2054,E(o),96.16,29.226,2019,57.36,3313,0,other,0,53.68190800360279,49.685168133178095,53.68190800360279,0.7993479740849395,6.760430054962646,-0.6665203003436291,0,0,1908.4189924061004,3332.0
2055,E(o),96.069,29.211,2019,31.43,3816,0,other,0,25.159622516628243,25.159631832057652,25.159622516628243,-1.8630858818369231e-06,103.73134457165301,-0.22064076701800786,0,0,1182.9182953243549,4185.0
2056,E(c),96.192,29.197,2019,15.74,4321,0,other,0,73.21639945931747,41.77816561769337,73.21639945931747,6.287646768324821,3.539978448618776,-0.3601134482002258,0,0,130.5144260368406,4770.0
2057,E(o),96.203,29.196,2019,64.06,4246,0,other,0,73.21639945931747,49.30290039799228,73.21639945931747,4.782699812265038,3.539978448618776,-0.3601134482002258,0,0,130.5144260368406,4770.0
