,Lake_type,Longitude,Latitude,Year_final,Lake_area_ha,Elevation_m,GLOF,Lake_type_simplified,is_supraglacial,Lake_area_calculated_ha
1711,E(o),93.723,28.672,2019,12.09,4361,0,other,0,9.533729587230713
1712,E(o),94.0,28.856,2019,73.89,3868,0,other,0,29.494742751134794
1713,E(o),93.784,28.847,2019,24.48,4057,0,other,0,14.944612751439424
1714,E(o),93.752,28.841,2019,31.25,4120,0,other,0,13.765955273636457
1715,E(o),93.912,28.79,2019,17.23,4226,0,other,0,6.217289268656929
1716,E(o),93.923,28.785,2019,13.5,4147,0,other,0,6.217289268656929
1717,E(o),94.099,29.487,2019,10.43,4733,0,other,0,36.58211975990083
1718,E(o),94.034,29.484,2019,22.22,4470,0,other,0,25.713587361672857
1719,E(o),94.118,29.481,2019,19.23,4601,0,other,0,36.58211975990083
1720,E(o),94.131,29.467,2019,11.02,4487,0,other,0,14.929678042541036
1721,E(o),94.103,29.465,2019,11.99,4516,0,other,0,36.58211975990083
1722,E(o),94.045,29.464,2019,40.19,4509,0,other,0,25.64089834315255
1723,E(c),94.052,29.457,2019,13.35,4692,0,other,0,25.64089834315255
1724,E(o),94.015,29.454,2019,16.67,4391,0,other,0,6.723810273765249
1725,E(o),94.006,29.454,2019,20.79,4391,0,other,0,12.2733262047378
1726,E(c),94.155,29.45,2019,16.57,4610,0,other,0,16.028630012251124
1727,E(o),94.15,29.417,2019,11.51,4438,0,other,0,14.313949781501913
1728,E(o),94.199,29.402,2019,14.59,4616,0,other,0,15.565588549164266
1729,E(o),94.208,29.401,2019,10.07,4485,0,other,0,14.236701269726654
1730,E(o),94.066,29.396,2019,16.68,4523,0,other,0,10.09260730287273
1731,E(o),94.019,29.375,2019,19.85,4418,0,other,0,11.033679116784901
1732,E(o),94.147,29.361,2019,16.26,4551,0,other,0,8.375023215162111
1733,E(o),94.161,29.343,2019,11.01,4564,0,other,0,8.375023215162111
1734,E(c),94.119,29.321,2019,12.58,4553,0,other,0,3.4449307944895127
1735,O,94.202,29.296,2019,42.94,3931,0,other,0,6.657538380166359
1736,E(o),94.146,29.291,2019,15.72,4468,0,other,0,5.089650592748545
1737,E(o),94.167,29.271,2019,10.0,4523,0,other,0,8.303135537932054
1738,E(c),94.124,29.101,2019,45.28,4562,0,other,0,32.169894776756465
1739,M(e),94.002,29.054,2019,13.14,4966,0,moraine,0,46.54569858134932
1740,E(o),94.097,29.052,2019,24.12,4338,0,other,0,6.04461036752381
1741,E(o),94.055,29.031,2019,18.78,4240,0,other,0,15.234204364855191
1742,M(o),94.066,29.025,2019,11.7,4289,0,moraine,0,13.820729176251325
1743,E(c),94.039,29.017,2019,19.69,4107,0,other,0,15.234204364855191
1744,E(o),94.304,29.397,2019,11.24,4321,0,other,0,6.336274103629657
1745,O,94.271,29.077,2019,17.08,3682,0,other,0,26.372698600278543
1746,E(o),94.296,29.075,2019,11.64,4377,0,other,0,57.91573012124359
1747,M(o),94.3,29.069,2019,12.91,4435,0,moraine,0,59.48528280798822
1748,E(c),94.611,29.311,2019,20.77,4253,0,other,0,11.97993376797344
1749,E(c),94.637,29.308,2019,15.03,4142,0,other,0,11.352256657837268
1750,E(c),94.965,29.545,2019,91.95,4300,0,other,0,87.1842858469464
1751,M(e),94.892,29.374,2019,27.56,4455,0,moraine,0,44.68494954096747
1752,M(o),94.006,28.995,2019,13.4,4578,0,moraine,0,77.75737396908694
1753,E(o),94.004,28.906,2019,12.97,4423,0,other,0,2.2795789617286206
1754,E(o),94.03,28.888,2019,16.96,4104,0,other,0,4.639643857073343
1755,E(o),94.04,28.88,2019,14.86,4130,0,other,0,4.639643857073343
1756,E(o),94.018,28.87,2019,11.77,4303,0,other,0,23.28093687644898
1757,E(o),94.27,28.986,2019,50.66,3478,0,other,0,30.242319843188213
1758,M(e),91.981,28.776,2019,16.44,5013,0,moraine,0,13.144503607302424
1759,E(o),92.133,28.046,2019,12.58,5113,0,other,0,12.915764143267692
1760,M(e),92.742,28.206,2019,10.79,5176,0,moraine,0,103.75144060586678
1761,M(e),92.696,28.185,2019,27.82,5162,0,moraine,0,83.43282188316296
1762,M(e),92.641,28.001,2019,10.94,5269,0,moraine,0,44.72635300318287
1763,M(e),92.768,28.216,2019,13.27,5164,0,moraine,0,60.145132555848235
1764,E(o),93.217,28.721,2019,17.01,4474,0,other,0,12.125640695828574
1765,E(o),93.144,28.658,2019,11.84,4518,0,other,0,27.031372895047593
1766,E(o),93.092,28.342,2019,62.44,4251,0,other,0,10.4301331345017
1767,E(o),93.047,28.32,2019,72.68,4255,0,other,0,41.739580030691975
1768,E(o),93.462,28.65,2019,16.59,4046,0,other,0,55.15299685552576
1769,E(o),93.38,28.541,2019,16.25,4307,0,other,0,28.793638281254594
1770,E(o),93.394,28.524,2019,12.17,4249,0,other,0,28.793638281254594
1771,E(o),93.377,28.52,2019,13.61,4247,0,other,0,12.782167190055866
1772,E(o),93.391,28.313,2019,20.03,4066,0,other,0,18.815477315074894
1773,O,93.437,28.305,2019,35.07,3952,0,other,0,39.53200479119478
1774,E(o),93.419,28.297,2019,20.77,3841,0,other,0,39.53200479119478
1775,E(c),93.734,28.668,2019,19.78,4016,0,other,0,9.533729587230713
1776,E(c),93.726,28.594,2019,25.13,4208,0,other,0,30.119579194384198
1777,E(o),93.743,28.585,2019,11.14,3758,0,other,0,30.119579194384198
1778,E(o),93.712,28.585,2019,14.16,3873,0,other,0,30.119579194384198
1779,E(o),93.578,28.576,2019,36.88,3842,0,other,0,23.263821171388358
1780,E(o),93.563,28.568,2019,16.13,4074,0,other,0,22.475129046803687
1781,E(o),93.555,28.489,2019,13.67,4647,0,other,0,13.653713611811801
1782,E(o),93.603,28.483,2019,12.34,3987,0,other,0,8.288138304746964
1783,E(o),93.605,28.459,2019,11.86,3957,0,other,0,8.288138304746964
1784,E(o),93.579,28.458,2019,47.52,3922,0,other,0,8.288138304746964
1785,E(o),93.82,28.616,2019,46.32,3590,0,other,0,31.137755990919768
1786,E(o),93.805,28.597,2019,12.29,4163,0,other,0,31.137755990919768
1787,E(o),93.839,28.587,2019,11.27,4296,0,other,0,9.146598881686199
1788,E(o),93.812,28.583,2019,11.42,3799,0,other,0,14.348538104720527
1789,E(o),93.884,28.549,2019,15.78,4070,0,other,0,9.385562198088673
1790,E(o),93.781,28.27,2019,12.78,3537,0,other,0,5.5363699162764615
1791,M(e),92.345,27.831,2019,22.14,5032,0,moraine,0,56.53483270969065
1792,M(e),92.651,27.98,2019,52.21,4988,0,moraine,0,45.75731094969576
1793,M(o),92.969,28.117,2019,18.06,4214,0,moraine,0,40.86821446980166
1794,E(c),92.951,28.116,2019,55.58,4648,0,other,0,50.36749774225353
1795,M(o),92.97,28.106,2019,12.93,4340,0,moraine,0,40.86821446980166
1796,E(o),92.937,28.087,2019,21.48,4328,0,other,0,15.131646317096624
1797,E(o),92.884,28.062,2019,23.64,4365,0,other,0,17.908720570046363
1798,E(c),93.122,28.339,2019,14.38,4086,0,other,0,2.133974311471363
1799,E(c),93.355,28.294,2019,10.09,3597,0,other,0,19.688427770019793
1800,M(l),92.436,27.728,2019,13.8,4995,0,moraine,0,16.135987238135904
1801,E(o),92.407,27.637,2019,21.73,4325,0,other,0,8.98958883337019
1802,E(o),92.385,27.602,2019,10.47,4227,0,other,0,6.843784691929251
1803,E(o),92.685,27.835,2019,18.24,3951,0,other,0,6.668800135989406
1804,E(o),92.647,27.825,2019,49.71,4609,0,other,0,38.51705417786325
1805,E(o),92.515,27.742,2019,13.05,3863,0,other,0,7.629447150942147
1806,E(o),92.793,27.92,2019,10.67,4291,0,other,0,2.6976923147672176
1807,E(c),92.81,27.904,2019,12.25,4306,0,other,0,6.270633293082294
1808,E(o),92.786,27.901,2019,10.15,4248,0,other,0,7.381901009897859
1809,E(o),92.8,27.877,2019,35.96,3943,0,other,0,7.381901009897859
1810,E(c),94.356,30.248,2019,14.76,4853,0,other,0,173.81876102213832
1811,M(o),94.336,30.219,2019,11.64,4565,0,moraine,0,23.354949171332105
1812,E(o),94.383,30.214,2019,26.99,4715,0,other,0,67.81877830519738
1813,E(o),94.408,30.175,2019,28.0,3566,0,other,0,45.03243227798625
1814,E(v),94.346,30.174,2019,180.8,3654,0,other,0,173.5069938728274
1815,M(o),94.301,30.142,2019,11.45,4405,0,moraine,0,17.082175862832404
1816,O,94.483,30.098,2019,15.5,3289,0,other,0,22.84564654067796
1817,E(o),94.464,30.073,2019,90.19,4110,0,other,0,85.8101466110281
1818,E(o),94.358,30.053,2019,25.92,4730,0,other,0,108.01870556714691
1819,E(o),94.396,30.028,2019,11.01,4664,0,other,0,40.4373072960735
1820,E(c),94.444,30.017,2019,11.69,4609,0,other,0,63.436771885848245
1821,E(c),94.472,30.013,2019,66.38,4327,0,other,0,56.296754177239535
1822,E(o),94.384,30.005,2019,59.09,4020,0,other,0,49.38027432311466
1823,E(o),94.342,29.985,2019,10.51,4407,0,other,0,100.24038863046864
1824,E(o),94.328,29.984,2019,11.45,4515,0,other,0,104.82840319654639
1825,E(v),94.292,29.959,2019,134.02,4282,0,other,0,137.31770058805355
1826,O,94.32,29.954,2019,10.03,4232,0,other,0,80.91039831145522
1827,E(o),94.486,29.954,2019,10.3,4550,0,other,0,10.348381625835737
1828,E(o),94.358,29.947,2019,109.97,4148,0,other,0,108.48275211000433
1829,E(o),94.287,29.942,2019,27.11,4296,0,other,0,137.23990430992748
1830,E(o),94.388,29.932,2019,13.3,4238,0,other,0,107.5489591728908
1831,E(o),94.499,29.913,2019,34.4,4443,0,other,0,28.409869844362692
1832,E(o),94.461,29.896,2019,85.25,4346,0,other,0,71.93276136264592
1833,E(o),94.446,29.884,2019,16.18,4632,0,other,0,71.93276136264592
1834,E(o),94.717,29.943,2019,10.75,4554,0,other,0,16.653582640761854
1835,E(o),94.613,29.941,2019,10.19,4546,0,other,0,39.14070352880961
1836,E(o),94.589,29.941,2019,48.08,4509,0,other,0,39.14070352880961
1837,E(c),94.72,29.933,2019,23.31,4372,0,other,0,16.653582640761854
1838,E(o),94.711,29.91,2019,10.29,4411,0,other,0,16.97062585000343
1839,E(o),94.561,29.902,2019,16.26,4495,0,other,0,132.50782808120496
1840,E(o),94.528,29.902,2019,10.55,4591,0,other,0,54.94692224185488
1841,E(o),94.533,29.9,2019,15.42,4615,0,other,0,55.024859485522335
1842,E(c),94.701,29.899,2019,21.07,4500,0,other,0,16.97062585000343
1843,E(o),94.727,29.892,2019,13.6,4288,0,other,0,16.97062585000343
1844,E(v),94.569,29.89,2019,158.02,4149,0,other,0,133.52007659044563
1845,E(o),94.646,29.885,2019,27.76,4308,0,other,0,22.189557403300658
1846,E(o),94.582,29.882,2019,18.69,4418,0,other,0,133.52007659044563
1847,E(o),94.541,29.879,2019,37.67,4266,0,other,0,60.65166298622792
1848,E(o),94.63,29.877,2019,22.63,4490,0,other,0,22.189557403300658
1849,E(o),94.616,29.875,2019,15.79,4588,0,other,0,16.11788365646491
1850,E(o),94.687,29.869,2019,24.37,4378,0,other,0,18.45537576730443
1851,E(o),94.531,29.861,2019,17.89,4592,0,other,0,30.599915384405012
1852,E(o),94.583,29.852,2019,13.48,4688,0,other,0,9.813355406764318
1853,E(v),94.633,29.829,2019,60.2,4231,0,other,0,53.44025374714559
1854,O,94.55,29.825,2019,12.85,4275,0,other,0,3.9730338655829684
1855,E(o),94.599,29.824,2019,11.98,4564,0,other,0,5.920780883892977
1856,E(o),94.572,29.815,2019,13.32,4400,0,other,0,13.091728341601566
1857,E(o),94.577,29.796,2019,29.63,4351,0,other,0,38.27020756277958
1858,E(v),94.601,29.779,2019,184.22,4146,0,other,0,98.28854487834097
1859,E(o),94.56,29.777,2019,32.49,4161,0,other,0,38.27020756277958
1860,E(o),94.573,29.776,2019,47.72,4161,0,other,0,68.5912509792445
1861,E(c),93.987,28.763,2019,20.22,3957,0,other,0,10.628177983932218
1862,E(o),93.915,28.742,2019,10.1,4150,0,other,0,4.803712500525006
1863,E(c),93.795,28.728,2019,10.98,4205,0,other,0,8.112475553378676
1864,E(o),93.792,28.707,2019,17.92,3793,0,other,0,8.112475553378676
1865,E(c),93.845,28.606,2019,12.39,4022,0,other,0,24.910369822539856
1866,E(c),93.887,28.562,2019,13.03,3938,0,other,0,9.385562198088673
1867,E(o),94.153,28.757,2019,13.33,3875,0,other,0,9.998703851823725
1868,E(o),94.134,28.754,2019,10.91,4057,0,other,0,7.085178957464763
1869,E(c),94.001,28.753,2019,22.89,4019,0,other,0,10.628177983932218
1870,E(c),94.372,28.963,2019,18.95,4145,0,other,0,29.299245079139062
1871,E(o),94.383,28.953,2019,19.27,3858,0,other,0,14.143174085025173
1872,E(o),94.451,28.837,2019,18.47,4136,0,other,0,14.787922451118106
1873,M(e),95.182,30.603,2019,110.12,4278,0,moraine,0,80.6161766079465
1874,E(o),95.217,30.269,2019,12.18,3938,0,other,0,209.8995702778728
1875,M(e),95.252,30.571,2019,34.62,4520,0,moraine,0,28.065794618235
1876,E(o),95.487,30.531,2019,10.31,4783,0,other,0,5.569069353167857
1877,E(o),95.296,30.42,2019,22.11,4404,0,other,0,11.304701389774342
1878,E(o),95.419,30.392,2019,10.82,4317,0,other,0,4.182080360216467
1879,E(o),95.551,30.591,2019,36.7,5043,0,other,0,24.65895658473386
1880,E(o),95.576,30.576,2019,15.48,4924,0,other,0,13.681746032576415
1881,E(o),95.644,30.564,2019,18.17,5073,0,other,0,8.660057773299279
1882,E(o),95.703,30.541,2019,15.73,5053,0,other,0,13.070524113083517
1883,E(o),95.548,30.537,2019,13.31,4811,0,other,0,8.121058015557779
1884,E(o),95.565,30.533,2019,10.34,4918,0,other,0,8.121058015557779
1885,E(o),95.693,30.527,2019,12.41,4988,0,other,0,13.070524113083517
1886,M(o),95.701,30.522,2019,13.86,4991,0,moraine,0,13.070524113083517
1887,E(o),95.669,30.514,2019,16.25,4761,0,other,0,6.961644790622512
1888,E(o),95.575,30.473,2019,56.47,4866,0,other,0,43.0312996916509
1889,E(o),95.65,30.496,2019,11.52,4954,0,other,0,5.572467189311143
1890,E(o),95.588,30.47,2019,13.82,4876,0,other,0,43.0312996916509
1891,E(o),95.602,30.436,2019,33.96,5002,0,other,0,24.775766495779926
1892,E(o),95.657,30.391,2019,18.3,4734,0,other,0,6.197997345843529
1893,O,95.745,30.386,2019,10.71,4257,0,other,0,9.1400959617304
1894,M(o),95.654,30.381,2019,25.1,4751,0,moraine,0,6.197997345843529
1895,M(o),95.611,30.326,2019,17.32,4916,0,moraine,0,39.530376636576946
1896,M(o),95.548,30.3,2019,13.14,4419,0,moraine,0,19.694061795511058
1897,M(e),95.606,30.269,2019,38.89,4459,0,moraine,0,56.16160127178119
1898,M(o),95.604,30.251,2019,134.45,4442,0,moraine,0,64.32057554046045
1899,M(o),95.603,30.238,2019,15.95,4394,0,moraine,0,204.9206652776696
1900,M(o),95.592,30.229,2019,25.71,4354,0,moraine,0,216.63773796235807
1901,M(e),95.543,30.223,2019,12.71,4173,0,moraine,0,62.86013169681474
1902,M(e),95.584,30.221,2019,85.49,4342,0,moraine,0,216.63773796235807
1903,M(o),95.856,30.341,2019,18.58,4851,0,moraine,0,3.099171387758464
1904,E(o),95.871,30.288,2019,11.6,4724,0,other,0,47.46192697399052
1905,E(o),95.857,30.18,2019,21.83,4442,0,other,0,8.69452606994425
1906,M(o),95.917,30.008,2019,12.77,4670,0,moraine,0,32.65989935951946
1907,M(e),95.642,29.805,2019,24.48,4131,0,moraine,0,252.4550014561344
1908,E(o),95.512,29.796,2019,29.47,4133,0,other,0,33.3471986982887
1909,M(e),95.866,29.992,2019,46.26,4312,0,moraine,0,76.1354044027007
1910,E(o),95.905,29.982,2019,19.77,4189,0,other,0,21.69570379474168
1911,E(o),95.909,29.905,2019,13.26,4168,0,other,0,21.022356770985763
1912,M(o),95.982,29.87,2019,11.87,4707,0,moraine,0,116.46928487809933
1913,M(o),96.141,29.598,2019,65.09,4025,0,moraine,0,66.04869751276043
1914,M(o),96.161,29.579,2019,13.0,3874,0,moraine,0,110.8407732710328
1915,E(o),96.257,29.907,2019,19.83,4578,0,other,0,61.25135552339459
1916,E(o),96.399,29.904,2019,10.21,4892,0,other,0,35.50028256576905
1917,E(o),96.38,29.893,2019,22.74,4681,0,other,0,35.50028256576905
1918,M(o),96.391,29.883,2019,27.39,4691,0,moraine,0,35.50028256576905
1919,M(e),96.325,29.874,2019,19.41,4117,0,moraine,0,95.17347081737906
1920,M(o),96.37,29.867,2019,15.47,4775,0,moraine,0,32.46779311835545
1921,M(o),96.351,29.823,2019,101.06,4870,0,moraine,0,84.60627266414005
1922,E(o),96.375,29.762,2019,12.04,4810,0,other,0,7.4056613745854705
1923,E(c),96.308,29.706,2019,23.92,4845,0,other,0,218.76117257351353
1924,E(o),96.47,29.626,2019,12.62,4364,0,other,0,30.834171262170294
1925,E(c),96.375,29.571,2019,27.01,4279,0,other,0,117.70160849070967
1926,M(e),96.553,29.664,2019,21.41,4696,0,moraine,0,21.53642442435241
1927,E(o),94.526,29.177,2019,14.84,4258,0,other,0,12.77855178430776
1928,E(c),94.969,29.504,2019,15.54,4451,0,other,0,45.632126559928
1929,E(c),94.816,29.33,2019,27.4,4151,0,other,0,50.48918478701458
1930,E(o),94.922,29.316,2019,31.3,3657,0,other,0,60.53395738784906
1931,O,94.77,29.256,2019,12.67,3294,0,other,0,16.142446899618136
1932,E(c),94.783,29.226,2019,13.12,3683,0,other,0,23.743796142609202
1933,E(c),94.78,29.222,2019,19.59,3754,0,other,0,23.743796142609202
1934,E(o),94.398,28.978,2019,24.66,3111,0,other,0,22.15112378054869
1935,E(o),95.038,29.483,2019,40.06,3897,0,other,0,75.96692889577251
1936,E(o),95.074,29.478,2019,40.76,3474,0,other,0,98.27700657543237
1937,E(o),95.227,29.254,2019,20.72,1441,0,other,0,18.48877455849768
1938,E(o),95.242,29.069,2019,18.51,3823,0,other,0,8.712638054582518
1939,E(c),95.237,29.058,2019,10.02,3743,0,other,0,8.084705099437729
1940,E(c),95.453,29.188,2019,15.04,3866,0,other,0,8.310024448654985
1941,E(c),95.451,29.183,2019,10.73,3922,0,other,0,8.310024448654985
1942,E(o),95.486,29.18,2019,93.81,3533,0,other,0,8.38937567205313
1943,E(o),95.491,29.163,2019,34.65,3544,0,other,0,8.38937567205313
1944,E(o),95.464,29.161,2019,19.76,3826,0,other,0,8.232568489971388
1945,E(o),95.493,29.144,2019,17.69,3673,0,other,0,3.7646633017549576
1946,E(o),95.405,29.14,2019,20.64,3765,0,other,0,9.568921528000464
1947,E(o),95.263,29.062,2019,48.24,3668,0,other,0,8.712638054582518
1948,E(c),95.546,29.763,2019,47.44,3474,0,other,0,28.92040913779462
1949,E(o),95.528,29.723,2019,13.44,3065,0,other,0,7.252545094629294
1950,E(c),95.613,29.633,2019,39.4,4320,0,other,0,23.10404540556778
1951,E(o),95.74,29.599,2019,14.79,4010,0,other,0,22.25081972708185
1952,E(c),95.691,29.596,2019,11.35,4314,0,other,0,240.851025256322
1953,E(o),95.679,29.557,2019,10.64,4199,0,other,0,384.7256629751922
1954,E(c),95.693,29.513,2019,37.79,3922,0,other,0,42.0397627824446
1955,E(o),95.63,29.377,2019,33.66,3750,0,other,0,21.28440680189532
1956,E(o),95.558,29.374,2019,12.79,4049,0,other,0,10.799888979989376
1957,E(o),95.718,29.374,2019,12.83,4046,0,other,0,39.99598216504774
1958,E(o),95.712,29.372,2019,13.6,4042,0,other,0,39.99598216504774
1959,E(c),95.696,29.367,2019,12.43,4282,0,other,0,79.12030749607234
1960,E(o),95.598,29.363,2019,15.57,4150,0,other,0,23.715763652807308
1961,E(o),95.583,29.359,2019,33.71,4193,0,other,0,23.715763652807308
1962,E(o),95.656,29.359,2019,13.11,3951,0,other,0,57.83417419159604
1963,E(c),95.664,29.356,2019,16.4,4091,0,other,0,75.598758761357
1964,E(c),95.732,29.347,2019,11.27,4140,0,other,0,39.99598216504774
1965,E(c),95.695,29.347,2019,11.54,4101,0,other,0,68.8685500668467
1966,E(c),95.741,29.336,2019,11.33,4111,0,other,0,39.05674454703596
1967,E(o),95.59,29.324,2019,25.1,4016,0,other,0,37.89461006133352
1968,E(v),95.64,29.304,2019,70.17,3322,0,other,0,46.98428356322086
1969,E(o),95.725,29.304,2019,12.17,3952,0,other,0,54.64733899267807
1970,E(o),95.74,29.283,2019,20.05,4168,0,other,0,34.379045480638275
1971,E(c),95.739,29.273,2019,11.19,4023,0,other,0,30.318442755456847
1972,E(o),95.659,29.237,2019,12.7,4016,0,other,0,11.205740674918626
1973,E(o),95.596,29.234,2019,14.68,3750,0,other,0,6.738350495836967
1974,E(c),95.654,29.233,2019,17.08,3915,0,other,0,11.205740674918626
1975,E(c),95.545,29.202,2019,21.83,3838,0,other,0,4.232140246450434
1976,E(o),95.505,29.2,2019,24.28,4104,0,other,0,3.8417298778922535
1977,E(c),95.592,29.195,2019,43.26,3708,0,other,0,27.04487093090702
1978,E(c),95.795,29.539,2019,22.16,3895,0,other,0,19.376324986177
1979,E(c),95.804,29.535,2019,20.81,4065,0,other,0,19.376324986177
1980,M(o),95.987,29.387,2019,42.62,4251,0,moraine,0,39.98281198755714
1981,M(o),95.951,29.375,2019,17.15,4296,0,moraine,0,49.84813081571806
1982,E(o),95.873,29.371,2019,103.75,4344,0,other,0,86.55131832150089
1983,M(o),95.927,29.354,2019,37.97,4357,0,moraine,0,44.76167866794102
1984,M(o),95.902,29.352,2019,20.65,4212,0,moraine,0,26.298525459224894
1985,M(o),95.915,29.352,2019,46.14,4357,0,moraine,0,28.25044080605756
1986,E(o),95.871,29.335,2019,27.26,4025,0,other,0,47.36303654834723
1987,E(o),95.847,29.327,2019,27.9,4290,0,other,0,23.643690333049676
1988,E(o),95.857,29.323,2019,15.01,4169,0,other,0,46.65846915701074
1989,E(c),95.16,28.72,2019,21.86,3640,0,other,0,7.874581384389123
1990,E(o),95.252,28.964,2019,19.91,3717,0,other,0,5.8142558277838345
1991,E(o),95.298,28.943,2019,11.19,3780,0,other,0,10.215478330041268
1992,E(o),95.323,28.922,2019,16.42,3841,0,other,0,6.522240528817664
1993,E(o),95.313,28.899,2019,20.34,3788,0,other,0,8.018814912684244
1994,E(o),95.316,28.876,2019,14.98,3847,0,other,0,6.44730362028661
1995,E(o),95.447,29.176,2019,14.14,3906,0,other,0,8.310024448654985
1996,E(o),95.45,29.167,2019,21.38,3945,0,other,0,8.310024448654985
1997,O,95.437,29.141,2019,21.42,3322,0,other,0,1.4898773082099337
1998,E(o),95.439,29.129,2019,53.88,3284,0,other,0,15.926550949621646
1999,E(o),95.397,29.12,2019,11.15,3914,0,other,0,9.568921528000464
2000,E(c),95.48,29.117,2019,12.98,3706,0,other,0,1.7258465330128547
2001,E(o),95.438,29.085,2019,20.76,3706,0,other,0,7.453716010676487
2002,E(c),95.427,29.074,2019,11.42,3670,0,other,0,2.9032617006504156
2003,E(o),95.405,29.072,2019,19.08,3864,0,other,0,2.9831636833464628
2004,E(o),95.742,29.208,2019,10.44,3913,0,other,0,7.2103304865058755
2005,O,95.617,29.176,2019,41.23,3063,0,other,0,3.2140714514030257
2006,E(o),95.736,29.172,2019,10.14,3652,0,other,0,2.665646862153519
2007,E(o),95.674,29.166,2019,18.91,3771,0,other,0,4.0775107545488725
2008,E(o),95.566,29.092,2019,29.05,3247,0,other,0,8.945629143052521
2009,E(o),95.501,29.084,2019,26.85,3480,0,other,0,4.865483147441456
2010,E(c),95.887,29.294,2019,28.29,3517,0,other,0,20.36199108140463
2011,O,95.925,29.27,2019,16.04,2605,0,other,0,12.611705627917765
2012,E(o),95.957,29.251,2019,10.41,3738,0,other,0,76.94848433483293
2013,E(o),95.993,29.25,2019,29.1,4204,0,other,0,38.00651236735051
2014,E(o),95.98,29.239,2019,16.96,4155,0,other,0,64.01902299968424
2015,E(o),95.981,29.232,2019,30.93,4167,0,other,0,58.69066332730507
2016,E(o),95.962,29.229,2019,14.29,4328,0,other,0,76.94848433483293
2017,E(o),95.749,29.219,2019,17.46,3951,0,other,0,7.2103304865058755
2018,E(o),95.797,29.202,2019,15.02,4054,0,other,0,7.446612615986796
2019,E(o),95.826,29.173,2019,14.92,3790,0,other,0,6.664888986851927
2020,E(o),95.772,29.153,2019,10.39,3864,0,other,0,9.411463210797987
2021,E(o),95.946,29.074,2019,12.93,4165,0,other,0,8.790195083873076
2022,E(c),95.91,29.019,2019,17.62,3671,0,other,0,29.60642093057068
2023,E(o),95.885,29.011,2019,55.15,3778,0,other,0,29.60642093057068
2024,E(c),95.263,28.977,2019,10.42,3769,0,other,0,5.8142558277838345
2025,E(o),95.34,28.917,2019,10.79,3901,0,other,0,8.018814912684244
2026,E(o),95.334,28.911,2019,12.17,3789,0,other,0,8.018814912684244
2027,E(c),95.377,28.875,2019,11.85,3504,0,other,0,13.052429691927923
2028,E(o),95.334,28.875,2019,20.54,3756,0,other,0,7.311287330617919
2029,E(o),95.35,28.873,2019,22.84,3647,0,other,0,13.052429691927923
2030,E(o),95.34,28.863,2019,10.28,3789,0,other,0,7.630150657843046
2031,E(o),95.32,28.848,2019,21.89,3913,0,other,0,5.27000448494747
2032,E(c),95.35,28.831,2019,17.9,4046,0,other,0,13.057889683452675
2033,E(o),95.398,28.746,2019,11.06,3787,0,other,0,8.502700876405264
2034,E(o),95.905,29.005,2019,54.45,3598,0,other,0,29.60642093057068
2035,E(c),95.861,28.979,2019,19.07,3622,0,other,0,6.677221433892022
2036,M(o),96.082,29.338,2019,27.72,4290,0,moraine,0,10.48977280769519
2037,E(c),96.008,29.335,2019,28.3,3985,0,other,0,8.533058152373176
2038,E(o),96.114,29.325,2019,11.06,3962,0,other,0,17.932192852222858
2039,E(o),96.117,29.321,2019,10.94,3975,0,other,0,24.744992992588376
2040,E(o),96.125,29.315,2019,11.69,3996,0,other,0,21.534712872748024
2041,E(o),96.136,29.309,2019,26.81,4204,0,other,0,21.534712872748024
2042,E(o),96.142,29.304,2019,27.95,4221,0,other,0,21.534712872748024
2043,E(o),96.082,29.302,2019,119.59,4274,0,other,0,159.5961161035825
2044,E(o),96.001,29.292,2019,14.8,4079,0,other,0,14.490194251967777
2045,E(o),96.134,29.288,2019,10.04,4045,0,other,0,21.534712872748024
2046,E(o),96.091,29.283,2019,12.82,4204,0,other,0,159.5961161035825
2047,E(o),96.157,29.269,2019,102.66,3991,0,other,0,92.7480359821478
2048,E(o),96.138,29.257,2019,23.81,3766,0,other,0,86.01154270135373
2049,E(c),96.209,29.256,2019,43.26,4623,0,other,0,27.969164389611162
2050,E(o),96.028,29.249,2019,11.97,4133,0,other,0,13.319535429805915
2051,E(o),96.074,29.241,2019,12.88,4199,0,other,0,53.67505759570055
2052,E(o),96.192,29.229,2019,106.39,3473,0,other,0,104.46084236034636
2053,E(c),96.072,29.226,2019,30.15,3992,0,other,0,40.98144282827176
2054,E(o),96.16,29.226,2019,57.36,3313,0,other,0,53.68190800360279
2055,E(o),96.069,29.211,2019,31.43,3816,0,other,0,25.159622516628243
2056,E(c),96.192,29.197,2019,15.74,4321,0,other,0,73.21639945931747
2057,E(o),96.203,29.196,2019,64.06,4246,0,other,0,73.21639945931747
2058,E(c),96.112,29.191,2019,26.85,3775,0,other,0,22.652697904630912
2059,E(o),96.216,29.185,2019,12.55,3965,0,other,0,73.21639945931747
2060,E(c),96.087,29.183,2019,23.74,4263,0,other,0,20.382603292287587
2061,E(o),96.175,29.176,2019,19.66,3523,0,other,0,14.111063139757317
2062,E(o),96.069,29.155,2019,26.03,3588,0,other,0,53.88198409749817
2063,E(c),96.017,29.147,2019,18.77,3758,0,other,0,28.62693931260801
2064,E(c),96.066,29.145,2019,30.82,3949,0,other,0,53.88198409749817
