Unnamed: 0,Lake_type,Longitude,Latitude,Year_final,Lake_area_ha,Elevation_m,GLOF,Lake_type_simplified,is_supraglacial,Lake_area_calculated_ha,expansion_ha_peryr_5y,expansion_ha_peryr_10y
2005,O,95.617,29.176,2023,41.23,3063,0,other,0,2.5085505501634167,-0.1881406670728808,-0.5722746108935548
2006,E(o),95.736,29.172,2023,10.14,3652,0,other,0,0.6272029471505167,-0.1097359694159145,-0.078410803255886
2007,E(o),95.674,29.166,2023,18.91,3771,0,other,0,0.0784130764445978,-0.3607036704750375,-0.3058268989851603
2008,E(o),95.566,29.092,2023,29.05,3247,0,other,0,0.1569423162303795,-0.4708263071945849,-0.0549300233123459
2009,E(o),95.501,29.084,2023,26.85,3480,0,other,0,0.4709443636395302,-0.486488406482758,-0.0941880634986842
2010,E(c),95.887,29.294,2023,28.29,3517,0,other,0,18.873989142570423,-0.2506077337766271,0.1722934888591421
2011,O,95.925,29.27,2023,16.04,2605,0,other,0,12.925046240748689,0.2350018096227543,0.0078351537043538
2012,E(o),95.957,29.251,2023,10.41,3738,0,other,0,21.705089619605204,-6.3471839050418115,-2.750404177625372
2013,E(o),95.993,29.25,2023,29.1,4204,0,other,0,30.2483351358974,-4.371115798283901,0.0548568901898928
2014,E(o),95.98,29.239,2023,16.96,4155,0,other,0,30.2483351358974,-4.371115798283901,-1.386752390123291
2015,E(o),95.981,29.232,2023,30.93,4167,0,other,0,30.2483351358974,-4.371115798283901,-0.7755621024182094
2016,E(o),95.962,29.229,2023,14.29,4328,0,other,0,30.2483351358974,-4.638534801795847,-1.896079626002389
2017,E(o),95.749,29.219,2023,17.46,3951,0,other,0,4.232142632134955,0.2507307044389241,0.0156306687706033
2018,E(o),95.797,29.202,2023,15.02,4054,0,other,0,4.154432265404138,-0.4546330546680936,0.0078376980137876
2019,E(o),95.826,29.173,2023,14.92,3790,0,other,0,2.822635990128155,-0.6900378130938563,0.0705636347927678
2020,E(o),95.772,29.153,2023,10.39,3864,0,other,0,1.4900509097367791,-0.7528604379547211,-0.3058812230825428
2021,E(o),95.946,29.074,2023,12.93,4165,0,other,0,5.336890501260146,-0.1098765009730479,-0.1491188257228413
2022,E(c),95.91,29.019,2023,17.62,3671,0,other,0,38.79463192642876,3.1255527202424576,1.9318800606486708
2023,E(o),95.885,29.011,2023,55.15,3778,0,other,0,38.79463192642876,3.1255527202424576,1.9318800606486708
2024,E(c),95.263,28.977,2023,10.42,3769,0,other,0,1.4923392326550022,-0.3772812634328958,-0.1807482462494567
2025,E(o),95.34,28.917,2023,10.79,3901,0,other,0,1.4933372339718265,0.0313791830298803,-0.3458359605995285
2026,E(o),95.334,28.911,2023,12.17,3789,0,other,0,0.7075392334512531,-0.4244194495985616,-0.4244157606518671
2027,E(c),95.377,28.875,2023,11.85,3504,0,other,0,0.6291698509833941,-0.9277822038039742,-0.2201668591216137
2028,E(o),95.334,28.875,2023,20.54,3756,0,other,0,0.7075392334512531,-0.3617948751906243,-0.2987554661560502
2029,E(o),95.35,28.873,2023,22.84,3647,0,other,0,0.6291280259723818,-0.927790568805788,-0.2359177612472134
2030,E(o),95.34,28.863,2023,10.28,3789,0,other,0,2.123692978392971,-0.0785641262014592,-0.0864612660053399
2031,E(o),95.32,28.848,2023,21.89,3913,0,other,0,2.123692978392971,-0.0785641262014592,-0.0864612660053399
2032,E(c),95.35,28.831,2023,17.9,4046,0,other,0,4.956018678255143,0.6292419315477122,-0.0078453051344326
2033,E(o),95.398,28.746,2023,11.06,3787,0,other,0,0.1574649709892442,-0.3149272263476922,-0.0944741649808385
2034,E(o),95.905,29.005,2023,54.45,3598,0,other,0,38.79463192642876,3.1255527202424576,1.9318800606486708
2035,E(c),95.861,28.979,2023,19.07,3622,0,other,0,5.734594423427542,-0.3770611713993256,0.549892452854235
2036,M(o),96.082,29.338,2023,27.72,4290,0,moraine,0,8.299061002722226,0.6576671228124489,0.3289016255551987
2037,E(c),96.008,29.335,2023,28.3,3985,0,other,0,25.36492723621701,2.9906046947098455,0.6028775686252505
2038,E(o),96.114,29.325,2023,11.06,3962,0,other,0,13.934026782692603,-0.7213302964583264,-0.0709277368023531
2039,E(o),96.117,29.321,2023,10.94,3975,0,other,0,18.40142412621455,-1.2217342856593028,-0.4777473703821048
2040,E(o),96.125,29.315,2023,11.69,3996,0,other,0,26.23333131868381,0.6734767144860818,0.4776936959345324
2041,E(o),96.136,29.309,2023,26.81,4204,0,other,0,26.23333131868381,0.6734767144860818,0.4776936959345324
2042,E(o),96.142,29.304,2023,27.95,4221,0,other,0,26.23333131868381,0.6734767144860818,0.4776936959345324
2043,E(o),96.082,29.302,2023,119.59,4274,0,other,0,150.1207427173257,-3.007109338390717,0.4934100207668194
2044,E(o),96.001,29.292,2023,14.8,4079,0,other,0,13.784086133863646,-0.548254563436938,-0.5009757616330937
2045,E(o),96.134,29.288,2023,10.04,4045,0,other,0,26.23333131868381,0.6734767144860818,0.4776936959345324
2046,E(o),96.091,29.283,2023,12.82,4204,0,other,0,150.1207427173257,-3.007109338390717,0.4934100207668194
2047,E(o),96.157,29.269,2023,102.66,3991,0,other,0,94.15812744819766,0.1880141200744844,-0.4856635629783667
2048,E(o),96.138,29.257,2023,23.81,3766,0,other,0,87.3433040588402,0.1880143010040285,0.4308508153806499
2049,E(c),96.209,29.256,2023,43.26,4623,0,other,0,36.19531954574054,0.5495776365493882,-0.1018457828421688
2050,E(o),96.028,29.249,2023,11.97,4133,0,other,0,15.122776175660864,-0.0467746662348183,0.6504294574063628
2051,E(o),96.074,29.241,2023,12.88,4199,0,other,0,23.980502292919073,-1.4882934739935223,0.3761672994565505
2052,E(o),96.192,29.229,2023,106.39,3473,0,other,0,102.58011350405307,-0.2821090142066594,-0.2194235043773361
2053,E(c),96.072,29.226,2023,30.15,3992,0,other,0,24.924482110132445,-1.299497510550848,0.1018924794393402
2054,E(o),96.16,29.226,2023,57.36,3313,0,other,0,53.29009493476689,-0.1253861869236573,0.0078383414184244
2055,E(o),96.069,29.211,2023,31.43,3816,0,other,0,24.924482110132445,-0.0470282776138013,-0.4002460985162646
2056,E(c),96.192,29.197,2023,15.74,4321,0,other,0,63.41756170055008,-0.1411575979208209,0.956341773248424
2057,E(o),96.203,29.196,2023,64.06,4246,0,other,0,63.41756170055008,-0.1411575979208209,0.956341773248424
2058,E(c),96.112,29.191,2023,26.85,3775,0,other,0,17.95224178632169,0.2665409910697697,0.0705542539228329
2059,E(o),96.216,29.185,2023,12.55,3965,0,other,0,63.41756170055008,-0.1411575979208209,0.956341773248424
2060,E(c),96.087,29.183,2023,23.74,4263,0,other,0,17.16830809396114,0.2665411068631751,-1.175863500133395
2061,E(o),96.175,29.176,2023,19.66,3523,0,other,0,13.79947154430567,-0.2508992750441578,0.219540196294613
2062,E(o),96.069,29.155,2023,26.03,3588,0,other,0,20.7052902384378,0.0627407786224772,-0.0156893381805396
2063,E(c),96.017,29.147,2023,18.77,3758,0,other,0,21.176626631006275,-0.0313779057802236,-0.7136703969838468
2064,E(c),96.066,29.145,2023,30.82,3949,0,other,0,20.7052902384378,0.0627407786224772,-0.0156893381805396
2065,E(c),96.036,29.141,2023,29.5,4139,0,other,0,21.176626631006275,-0.0313779057802236,-0.7136703969838468
2066,E(o),96.23,29.107,2023,11.56,4333,0,other,0,88.04372487758219,-2.558296160447122,0.2903163683467113
2067,E(o),96.173,29.1,2023,21.89,3949,0,other,0,19.300530980137548,0.564906302054925,0.6668742838440858
2068,E(c),96.223,29.096,2023,15.85,4355,0,other,0,95.4989652375671,-3.2802907958322804,0.7690239787257653
2069,E(c),95.997,29.096,2023,22.23,3346,0,other,0,8.86640557912877,-0.6590965096509234,-0.2196843005457694
2070,E(c),96.243,29.092,2023,26.44,4117,0,other,0,32.56435484032324,-2.6058878339898244,0.2040180750362964
2071,E(o),96.211,29.091,2023,100.77,4188,0,other,0,95.4989652375671,-3.2802907958322804,0.7690239787257653
2072,E(o),96.162,29.091,2023,10.98,3822,0,other,0,84.13040115497115,-3.814239642026888,0.5964784284144656
2073,E(o),96.201,29.083,2023,10.69,4049,0,other,0,95.4989652375671,-3.2802907958322804,0.7690239787257653
2074,E(c),96.145,29.079,2023,86.02,3945,0,other,0,84.13040115497115,-4.442106498276852,0.5964784284144656
2075,E(o),96.23,29.077,2023,24.43,4217,0,other,0,87.57398221976099,-3.3273699697401526,0.7062518528973072
2076,E(c),96.147,29.069,2023,12.17,4031,0,other,0,84.13040115497115,-4.442106498276852,0.5964784284144656
2077,E(o),96.22,29.061,2023,16.61,4451,0,other,0,33.03808215360219,-3.01347830800634,-0.2990889691316198
2078,O,96.144,29.051,2023,79.93,3602,0,other,0,69.0024743577684,-0.078504613756283,0.1491527431517241
2079,E(c),96.193,29.044,2023,44.26,4164,0,other,0,46.16194469677943,-3.3445066744256637,0.6202121806432743
2080,E(o),96.22,29.042,2023,39.66,4317,0,other,0,46.16194469677943,-3.3445066744256637,0.6202121806432743
2081,E(o),96.178,29.036,2023,19.74,3944,0,other,0,46.16194469677943,-3.3445066744256637,0.6202121806432743
2082,E(c),96.223,29.03,2023,44.32,4199,0,other,0,40.985917148062455,-1.3181321452953512,0.3140668803031893
2083,E(o),96.193,29.03,2023,24.55,4235,0,other,0,46.16194469677943,-3.3445066744256637,0.6202121806432743
2084,E(o),96.044,29.026,2023,11.17,3564,0,other,0,12.171584271663598,0.141349159735191,0.1020840455975095
2085,E(o),96.178,29.024,2023,24.34,4067,0,other,0,43.33576402813224,-1.8685286486966817,0.5338560387774898
2086,E(o),96.062,29.018,2023,15.99,3757,0,other,0,13.19353462067136,0.3455518235786702,0.078535542669544
2087,E(c),96.084,29.009,2023,14.55,4018,0,other,0,21.522558688996583,0.1885195327079721,0.1335327576858187
2088,E(o),96.218,29.008,2023,47.18,3664,0,other,0,40.985917148062455,-1.1464138071857533,0.3140668803031893
2089,E(o),96.182,29.008,2023,10.34,3914,0,other,0,19.159328457750014,0.1413421679910726,0.3062359220876153
2090,E(o),96.245,29.244,2023,50.88,4360,0,other,0,66.04489776852319,2.930105096809484,0.4935695325176326
2091,E(c),96.26,29.094,2023,39.01,4001,0,other,0,32.56435484032324,0.2040132783283198,0.2040180750362964
2092,E(c),96.303,29.06,2023,11.53,4152,0,other,0,8.400589455752804,-1.3189756262243475,0.1100602484261802
2093,E(c),96.331,29.05,2023,23.0,4385,0,other,0,19.390036360949505,0.1884014007040995,0.1413016719355305
2094,E(o),96.304,29.04,2023,10.97,3986,0,other,0,13.818894928345882,-0.2353145317057322,0.0392611489994896
2095,E(c),96.318,29.031,2023,16.99,4139,0,other,0,19.390036360949505,0.1884014007040995,0.1413016719355305
2096,E(c),96.311,29.023,2023,14.87,4253,0,other,0,13.818894928345882,-0.2353145317057322,0.0392611489994896
2097,E(c),96.297,29.022,2023,14.98,4165,0,other,0,13.818894928345882,-0.2353145317057322,0.0392611489994896
2098,E(c),96.184,29.001,2023,11.95,4009,0,other,0,19.159328457750014,0.1413421679910726,0.3062359220876153
2099,E(o),96.188,28.989,2023,11.3,4316,0,other,0,10.054591067604978,-0.2827853536531758,-0.0078552679216524
2100,E(c),96.069,28.987,2023,37.26,3627,0,other,0,28.749263047260676,0.0785456148567831,0.1649529306614777
2101,E(o),96.197,28.985,2023,16.06,4033,0,other,0,10.054591067604978,-0.2827853536531758,-0.0078552679216524
2102,E(c),96.038,28.952,2023,20.31,3634,0,other,0,13.043713501750984,-0.0471500158006527,-0.102145891904742
2103,E(c),96.168,28.948,2023,17.21,3886,0,other,0,12.25836670542748,-3.662664287801667,-0.8960895387679129
2104,E(o),96.02,28.941,2023,11.66,3449,0,other,0,13.043713501750984,-0.0471500158006527,-0.102145891904742
2105,E(c),96.19,28.923,2023,18.07,4001,0,other,0,20.280232174176177,-2.0582911940519275,-0.093902991893043
2106,E(o),96.178,28.913,2023,27.91,3802,0,other,0,26.881941780975374,-0.7379492726920873,0.2279492847154717
2107,E(c),96.151,28.889,2023,22.47,4079,0,other,0,21.857651337179114,-0.5032064024548489,0.8724894400320103
2108,E(o),96.197,28.887,2023,43.53,3255,0,other,0,27.44047242973235,-0.4874775991237235,0.1258056789291668
2109,E(o),96.137,28.886,2023,12.38,3720,0,other,0,21.857651337179114,-0.5032064024548489,1.1085712328369592
2110,E(o),96.171,28.852,2023,17.47,3976,0,other,0,23.828772738435912,-2.281631790119608,-0.4722604691963262
2111,E(o),96.127,28.846,2023,11.19,3697,0,other,0,28.480424360503036,-1.351301465706183,-0.0070953069896138
2112,E(o),96.244,28.828,2023,12.78,3740,0,other,0,18.95656371616314,-1.3058088076703342,-1.0618998865702598
2113,E(o),96.121,28.821,2023,39.49,4060,0,other,0,29.345869319673067,-0.5666680127049908,0.2517622635061791
2114,E(c),96.145,28.82,2023,14.12,3723,0,other,0,29.345869319673067,-0.0786776270909428,0.2517622635061791
2115,E(c),96.122,28.814,2023,13.42,4115,0,other,0,29.345869319673067,-0.5666680127049908,0.2517622635061791
2116,E(c),96.155,28.803,2023,17.21,3866,0,other,0,23.1371683995474,-0.3619993775435176,1.0388022823444925
2117,E(c),96.055,28.793,2023,10.25,3948,0,other,0,5.430053643181776,-0.4247029255042399,-0.3539853321907329
2118,E(o),96.148,28.792,2023,32.99,3676,0,other,0,23.1371683995474,-0.3619993775435176,1.0388022823444925
2119,E(o),96.125,28.542,2023,10.62,4031,0,other,0,11.75436691297774,-0.0788833168027622,0.4575528751094362
2120,E(c),96.257,28.992,2023,15.12,4077,0,other,0,8.640012050027988,0.1885080242476201,-0.007854011264076
2121,E(o),96.371,28.944,2023,12.61,4236,0,other,0,11.554144587170224,-0.6276152811467334,-0.2122182352753915
2122,E(o),96.369,28.935,2023,18.54,4001,0,other,0,40.558522471786446,-0.6445263920771793,-0.2279393732679139
2123,E(o),96.339,28.928,2023,48.39,4011,0,other,0,38.11845414915836,0.6916382284992849,0.7309378178854977
2124,E(o),96.311,28.924,2023,15.64,3851,0,other,0,23.733076381291504,0.0943276104789717,0.4163115504696094
2125,E(c),96.368,28.924,2023,10.38,4109,0,other,0,40.558522471786446,-0.6445263920771793,-0.2279393732679139
2126,O,96.383,28.919,2023,48.87,3302,0,other,0,40.558522471786446,-0.6445263920771793,-0.2279393732679139
2127,E(o),96.494,28.89,2023,17.29,3366,0,other,0,27.52167276744982,-0.2044474468410015,0.2280397048029367
2128,E(o),96.372,28.879,2023,27.5,4090,0,other,0,35.306867461096495,-0.2201746845182199,-0.0157270398692318
2129,E(o),96.477,28.877,2023,34.69,3166,0,other,0,27.52167276744982,-0.2044474468410015,0.2280397048029367
2130,O,96.394,28.875,2023,41.33,3119,0,other,0,35.306867461096495,-0.2201746845182199,-0.0157270398692318
2131,O,96.436,28.874,2023,16.76,3220,0,other,0,9.593492592164434,-0.2516359902296667,-0.05504620080009
2132,O,96.44,28.862,2023,11.42,2979,0,other,0,9.593492592164434,-0.2516359902296667,-0.05504620080009
2133,E(c),96.249,28.861,2023,11.21,3847,0,other,0,27.844747133865784,-6.906052968313261,-1.643968408963013
2134,E(o),96.355,28.847,2023,14.96,3760,0,other,0,11.798422791774586,-0.928477154728137,-0.0393290574021204
2135,E(o),96.25,28.832,2023,15.75,3835,0,other,0,32.642960187680885,-7.881458693493241,-1.87993616662783
2136,E(c),96.359,28.823,2023,19.15,3941,0,other,0,11.798422791774586,-0.928477154728137,-0.0393290574021204
2137,E(c),96.459,28.809,2023,35.25,4078,0,other,0,31.9459388235264,-8.687180156779004,-0.2124670789627057
2138,E(o),96.44,28.802,2023,30.97,4114,0,other,0,31.9459388235264,-8.687180156779004,-0.2124670789627057
2139,E(o),96.484,28.801,2023,34.81,3819,0,other,0,31.9459388235264,-9.412520300558072,-0.2124670789627057
2140,E(o),96.386,28.765,2023,13.52,3855,0,other,0,16.45459296806688,-3.6054005096153623,0.9763593415040248
2141,E(o),96.375,28.749,2023,25.74,3784,0,other,0,17.55735527262455,-3.384848048703828,0.0393674131297817
2142,E(o),96.353,28.748,2023,34.0,3618,0,other,0,17.55735527262455,-0.1889557493983332,0.0393674131297817
2143,E(c),96.413,28.74,2023,12.04,4105,0,other,0,24.727796457114614,-1.6830986829078065,0.2913750262567888
2144,E(o),96.446,28.729,2023,21.19,4086,0,other,0,12.362946042788831,-0.7716940058043278,0.0629944820586672
2145,E(c),96.485,28.727,2023,28.63,4084,0,other,0,18.58410528502134,-0.4252269190440472,0.3228591096585065
2146,E(c),96.392,28.727,2023,19.81,4176,0,other,0,24.727796457114614,-0.3622554377169649,0.2913750262567888
2147,E(o),96.422,28.725,2023,16.86,4218,0,other,0,24.727796457114614,-0.3622554377169649,0.2913750262567888
2148,E(o),96.405,28.721,2023,17.45,4097,0,other,0,24.727796457114614,-0.3622554377169649,0.2913750262567888
2149,E(c),96.426,28.666,2023,20.84,4238,0,other,0,14.655388253756994,-2.1117139339267017,0.4333574850499563
2150,E(c),96.486,28.66,2023,30.67,4125,0,other,0,24.505931760257784,0.0472803932240104,0.4255093943583016
2151,E(c),96.439,28.617,2023,10.66,3914,0,other,0,4.729725304732637,-7.646934548276365,-0.0157653455808412
2152,E(o),96.312,28.614,2023,11.33,3968,0,other,0,9.460452424996644,-1.6240387243642744,0.4178379954263254
2153,E(c),96.32,28.608,2023,23.55,4239,0,other,0,9.460452424996644,-1.6240387243642744,0.4178379954263254
2154,E(o),96.408,28.565,2023,14.11,4124,0,other,0,8.833224453488691,-3.9272558840463248,0.2523795322578013
2155,E(o),96.355,28.563,2023,10.39,4152,0,other,0,7.098258203894587,-0.1261895255149529,0.165628243950182
2156,E(c),96.366,28.563,2023,10.25,3897,0,other,0,7.098258203894587,-0.8678965858120578,0.165628243950182
2157,E(o),96.443,28.545,2023,12.55,4297,0,other,0,8.678836612574514,-0.5199474996661244,0.0473396869611564
2158,E(o),96.394,28.539,2023,11.72,4010,0,other,0,27.85032827518732,-5.270247554880719,1.4202370702796263
2159,E(c),96.424,28.524,2023,14.09,4096,0,other,0,42.768041777815256,-2.28670485436769,2.5013974322372468
2160,E(c),96.444,28.522,2023,10.03,4157,0,other,0,14.991674555746338,-0.9940391939753211,0.0631236232099398
2161,E(o),96.25,28.521,2023,16.14,3636,0,other,0,34.24064619858646,-0.1893502446627636,0.3629286104902938
2162,E(c),96.398,28.519,2023,15.49,4247,0,other,0,45.845465907857246,-1.6712200283597198,2.4067058273371975
2163,E(c),96.398,28.513,2023,26.12,4345,0,other,0,67.6324242558854,-2.1466464995826584,2.9593862098508703
2164,E(o),96.391,28.505,2023,21.9,4560,0,other,0,76.62920138879346,-7.087124756706356,3.180356897439925
2165,E(c),96.377,28.421,2023,12.36,3763,0,other,0,28.193486051477013,-1.0898320401359356,2.1085677970296652
2166,E(o),96.515,28.923,2023,13.69,4091,0,other,0,11.39672216011036,-0.8019420585257638,0.1021767823295283
2167,E(o),96.51,28.872,2023,18.7,3926,0,other,0,24.852340111157503,-0.0785796825916719,0.8262823497909999
2168,E(o),96.497,28.838,2023,21.0,3388,0,other,0,14.15647427305321,-3.3525766585228056,1.1402920379594677
2169,E(o),96.532,28.829,2023,37.63,3584,0,other,0,31.46784535561824,-4.4383933912473275,0.55855321352687
2170,E(c),96.538,28.807,2023,17.48,4187,0,other,0,40.60537402209587,-2.6108876606103353,1.0859915651722196
2171,E(o),96.512,28.801,2023,26.17,4344,0,other,0,52.40963127590874,-9.64788560007463,0.936485467046505
2172,O,96.531,28.776,2023,101.67,3510,0,other,0,95.23888098037374,-1.479772959470267,-0.3069821851737672
2173,O,96.517,28.764,2023,14.33,3502,0,other,0,80.67806998630587,-1.4010675347687254,-0.3148528818171996
2174,O,96.511,28.745,2023,24.68,3219,0,other,0,19.76186216364364,-0.4566514662101113,0.3149300189055797
2175,E(o),96.505,28.707,2023,26.84,4018,0,other,0,33.24237946575099,-5.1674862883658434,2.1666627540756047
2176,E(c),96.572,28.697,2023,20.56,4133,0,other,0,18.59003069887409,-3.4973453606333527,0.4332364480660262
2177,E(c),96.551,28.694,2023,33.52,4220,0,other,0,18.59003069887409,-3.4028234035543967,0.4332364480660262
2178,E(c),96.584,28.687,2023,21.37,4132,0,other,0,12.525502325516106,-4.710251035307546,0.3385868519907294
2179,E(o),96.633,28.685,2023,12.1,4299,0,other,0,24.103588303989618,-0.3166149097260458,0.7478761783945196
2180,E(o),96.51,28.676,2023,20.27,4310,0,other,0,33.24237946575099,-5.1674862883658434,1.9452930653456024
2181,E(o),96.611,28.668,2023,22.91,4492,0,other,0,25.922431803247633,0.0471537900424102,0.6382321084161159
2182,E(o),96.632,28.666,2023,17.58,4217,0,other,0,25.922431803247633,0.0471537900424102,0.6382321084161159
2183,M(e),96.124,29.365,2023,25.07,3995,0,moraine,0,15.808926285788402,1.6907534200803973,0.8217520916848031
2184,E(o),96.195,29.329,2023,25.27,4286,0,other,0,21.059833543732864,-1.0647688070516892,-1.6829813139923964
2185,E(o),96.209,29.324,2023,25.02,4333,0,other,0,21.059833543732864,-1.0647688070516892,-1.6829813139923964
2186,E(c),96.156,29.305,2023,21.0,4233,0,other,0,26.233331318742973,0.673476714456244,0.4776936959345324
