,Lake_type,Longitude,Latitude,Year_final,Lake_area_ha,Elevation_m,GLOF,Lake_type_simplified,is_supraglacial,Lake_area_calculated_ha,area_t1,area_t2,expansion_ha_peryr
1738,E(c),94.124,29.101,2019,45.28,4562,0,other,0,32.169894776756465,32.954423229617696,32.169894776756465,-0.1569056905722462
1739,M(e),94.002,29.054,2019,13.14,4966,0,moraine,0,46.54569858134932,52.27544215891578,46.54569858134932,-1.145948715513292
1740,E(o),94.097,29.052,2019,24.12,4338,0,other,0,6.04461036752381,12.874040412193843,6.04461036752381,-1.3658860089340066
1741,E(o),94.055,29.031,2019,18.78,4240,0,other,0,15.234204364855191,21.90791701016813,15.234204364855191,-1.3347425290625878
1742,M(o),94.066,29.025,2019,11.7,4289,0,moraine,0,13.820729176251325,21.90791701016813,13.820729176251325,-1.6174375667833611
1743,E(c),94.039,29.017,2019,19.69,4107,0,other,0,15.234204364855191,14.134830034694286,15.234204364855191,0.21987486603218115
1744,E(o),94.304,29.397,2019,11.24,4321,0,other,0,6.336274103629657,1.4865185227533817,6.336274103629657,0.969951116175255
1745,O,94.271,29.077,2019,17.08,3682,0,other,0,26.372698600278543,11.693733450519598,26.372698600278543,2.935793029951789
1746,E(o),94.296,29.075,2019,11.64,4377,0,other,0,57.91573012124359,66.54789689553823,57.91573012124359,-1.7264333548589277
1747,M(o),94.3,29.069,2019,12.91,4435,0,moraine,0,59.48528280798822,68.66679242917697,59.48528280798822,-1.836301924237749
1748,E(c),94.611,29.311,2019,20.77,4253,0,other,0,11.97993376797344,17.14928897631405,11.97993376797344,-1.033871041668122
1749,E(c),94.637,29.308,2019,15.03,4142,0,other,0,11.352256657837268,17.14928897631405,11.352256657837268,-1.1594064636953565
1750,E(c),94.965,29.545,2019,91.95,4300,0,other,0,87.1842858469464,87.10614115200417,87.1842858469464,0.01562893898844493
1751,M(e),94.892,29.374,2019,27.56,4455,0,moraine,0,44.68494954096747,35.60714958768685,44.68494954096747,1.815559990656125
1752,M(o),94.006,28.995,2019,13.4,4578,0,moraine,0,77.75737396908694,75.79391214842543,77.75737396908694,0.39269236413230146
1753,E(o),94.004,28.906,2019,12.97,4423,0,other,0,2.2795789617286206,5.660030171098758,2.2795789617286206,-0.6760902418740276
1754,E(o),94.03,28.888,2019,16.96,4104,0,other,0,4.639643857073343,9.12115022958954,4.639643857073343,-0.8963012745032394
1755,E(o),94.04,28.88,2019,14.86,4130,0,other,0,4.639643857073343,9.12115022958954,4.639643857073343,-0.8963012745032394
1756,E(o),94.018,28.87,2019,11.77,4303,0,other,0,23.28093687644898,30.044273569346142,23.28093687644898,-1.3526673385794326
1757,E(o),94.27,28.986,2019,50.66,3478,0,other,0,30.242319843188213,16.41747353435733,30.242319843188213,2.7649692617661765
1758,M(e),91.981,28.776,2019,16.44,5013,0,moraine,0,13.144503607302424,13.22321672267097,13.144503607302424,-0.015742623073709085
1759,E(o),92.133,28.046,2019,12.58,5113,0,other,0,12.915764143267692,12.836526541830724,12.915764143267692,0.015847520287393734
1760,M(e),92.742,28.206,2019,10.79,5176,0,moraine,0,103.75144060586678,122.98244530191724,103.75144060586678,-3.8462009392100924
1761,M(e),92.696,28.185,2019,27.82,5162,0,moraine,0,83.43282188316296,88.81536058368282,83.43282188316296,-1.0765077401039718
1762,M(e),92.641,28.001,2019,10.94,5269,0,moraine,0,44.72635300318287,45.122883875702925,44.72635300318287,-0.07930617450401059
1763,M(e),92.768,28.216,2019,13.27,5164,0,moraine,0,60.145132555848235,72.64903308888393,60.145132555848235,-2.500780106607138
1764,E(o),93.217,28.721,2019,17.01,4474,0,other,0,12.125640695828574,12.757619027555231,12.125640695828574,-0.1263956663453314
1765,E(o),93.144,28.658,2019,11.84,4518,0,other,0,27.031372895047593,20.490333590021862,27.031372895047593,1.3082078610051462
1766,E(o),93.092,28.342,2019,62.44,4251,0,other,0,10.4301331345017,39.754451117661056,10.4301331345017,-5.864863596631871
1767,E(o),93.047,28.32,2019,72.68,4255,0,other,0,41.739580030691975,55.17745456674097,41.739580030691975,-2.687574907209799
1768,E(o),93.462,28.65,2019,16.59,4046,0,other,0,55.15299685552576,59.32876582060785,55.15299685552576,-0.8351537930164185
1769,E(o),93.38,28.541,2019,16.25,4307,0,other,0,28.793638281254594,18.932570241930698,28.793638281254594,1.9722136078647794
1770,E(o),93.394,28.524,2019,12.17,4249,0,other,0,28.793638281254594,18.932570241930698,28.793638281254594,1.9722136078647794
1771,E(o),93.377,28.52,2019,13.61,4247,0,other,0,12.782167190055866,9.229665429879025,12.782167190055866,0.710500352035368
1772,E(o),93.391,28.313,2019,20.03,4066,0,other,0,18.815477315074894,19.13179429944324,18.815477315074894,-0.06326339687366911
1773,O,93.437,28.305,2019,35.07,3952,0,other,0,39.53200479119478,24.193066646840215,39.53200479119478,3.0677876288709127
1774,E(o),93.419,28.297,2019,20.77,3841,0,other,0,39.53200479119478,24.193066646840215,39.53200479119478,3.0677876288709127
1775,E(c),93.734,28.668,2019,19.78,4016,0,other,0,9.533729587230713,11.582287625704335,9.533729587230713,-0.4097116076947245
1776,E(c),93.726,28.594,2019,25.13,4208,0,other,0,30.119579194384198,29.331116592098027,30.119579194384198,0.15769252045723406
1777,E(o),93.743,28.585,2019,11.14,3758,0,other,0,30.119579194384198,29.331116592098027,30.119579194384198,0.15769252045723406
1778,E(o),93.712,28.585,2019,14.16,3873,0,other,0,30.119579194384198,29.331116592098027,30.119579194384198,0.15769252045723406
1779,E(o),93.578,28.576,2019,36.88,3842,0,other,0,23.263821171388358,23.81579886086153,23.263821171388358,-0.11039553789463455
1780,E(o),93.563,28.568,2019,16.13,4074,0,other,0,22.475129046803687,23.81579886086153,22.475129046803687,-0.2681339628115687
1781,E(o),93.555,28.489,2019,13.67,4647,0,other,0,13.653713611811801,8.839646304186651,13.653713611811801,0.96281346152503
1782,E(o),93.603,28.483,2019,12.34,3987,0,other,0,8.288138304746964,5.051867425751146,8.288138304746964,0.6472541757991636
1783,E(o),93.605,28.459,2019,11.86,3957,0,other,0,8.288138304746964,33.316268058528856,8.288138304746964,-5.005625950756378
1784,E(o),93.579,28.458,2019,47.52,3922,0,other,0,8.288138304746964,33.63207185171231,8.288138304746964,-5.068786709393069
1785,E(o),93.82,28.616,2019,46.32,3590,0,other,0,31.137755990919768,34.76387679410604,31.137755990919768,-0.7252241606372543
1786,E(o),93.805,28.597,2019,12.29,4163,0,other,0,31.137755990919768,34.76387679410604,31.137755990919768,-0.7252241606372543
1787,E(o),93.839,28.587,2019,11.27,4296,0,other,0,9.146598881686199,9.146601482743911,9.146598881686199,-5.202115424651766e-07
1788,E(o),93.812,28.583,2019,11.42,3799,0,other,0,14.348538104720527,25.6232304879972,14.348538104720527,-2.254938476655335
1789,E(o),93.884,28.549,2019,15.78,4070,0,other,0,9.385562198088673,8.755720858483109,9.385562198088673,0.1259682679211128
1790,E(o),93.781,28.27,2019,12.78,3537,0,other,0,5.5363699162764615,2.7683391512772864,5.5363699162764615,0.5536061529998351
1791,M(e),92.345,27.831,2019,22.14,5032,0,moraine,0,56.53483270969065,61.14002973636193,56.53483270969065,-0.9210394053342569
1792,M(e),92.651,27.98,2019,52.21,4988,0,moraine,0,45.75731094969576,45.75731820874692,45.75731094969576,-1.4518102332772288e-06
1793,M(o),92.969,28.117,2019,18.06,4214,0,moraine,0,40.86821446980166,44.511541837400344,40.86821446980166,-0.7286654735197373
1794,E(c),92.951,28.116,2019,55.58,4648,0,other,0,50.36749774225353,51.0798442727312,50.36749774225353,-0.14246930609553346
1795,M(o),92.97,28.106,2019,12.93,4340,0,moraine,0,40.86821446980166,44.511541837400344,40.86821446980166,-0.7286654735197373
1796,E(o),92.937,28.087,2019,21.48,4328,0,other,0,15.131646317096624,13.943288576623932,15.131646317096624,0.23767154809453855
1797,E(o),92.884,28.062,2019,23.64,4365,0,other,0,17.908720570046363,18.067187912830345,17.908720570046363,-0.031693468556796486
1798,E(c),93.122,28.339,2019,14.38,4086,0,other,0,2.133974311471363,33.03323611935595,2.133974311471363,-6.179852361576917
1799,E(c),93.355,28.294,2019,10.09,3597,0,other,0,19.688427770019793,8.775088440848396,19.688427770019793,2.1826678658342793
1800,M(l),92.436,27.728,2019,13.8,4995,0,moraine,0,16.135987238135904,18.997619427175827,16.135987238135904,-0.5723264378079846
1801,E(o),92.407,27.637,2019,21.73,4325,0,other,0,8.98958883337019,10.739730028122862,8.98958883337019,-0.35002823895053436
1802,E(o),92.385,27.602,2019,10.47,4227,0,other,0,6.843784691929251,5.570512413439989,6.843784691929251,0.25465445569785244
1803,E(o),92.685,27.835,2019,18.24,3951,0,other,0,6.668800135989406,10.797503551772301,6.668800135989406,-0.8257406831565792
1804,E(o),92.647,27.825,2019,49.71,4609,0,other,0,38.51705417786325,13.818583220219246,38.51705417786325,4.939694191528801
1805,E(o),92.515,27.742,2019,13.05,3863,0,other,0,7.629447150942147,11.286768320253582,7.629447150942147,-0.7314642338622871
1806,E(o),92.793,27.92,2019,10.67,4291,0,other,0,2.6976923147672176,4.363824361029839,2.6976923147672176,-0.3332264092525243
1807,E(c),92.81,27.904,2019,12.25,4306,0,other,0,6.270633293082294,5.715009722822829,6.270633293082294,0.11112471405189286
1808,E(o),92.786,27.901,2019,10.15,4248,0,other,0,7.381901009897859,7.064413555572846,7.381901009897859,0.0634974908650026
1809,E(o),92.8,27.877,2019,35.96,3943,0,other,0,7.381901009897859,9.287637668896517,7.381901009897859,-0.3811473317997317
1810,E(c),94.356,30.248,2019,14.76,4853,0,other,0,173.81876102213832,161.02190789118896,173.81876102213832,2.559370626189872
1811,M(o),94.336,30.219,2019,11.64,4565,0,moraine,0,23.354949171332105,33.291812309834256,23.354949171332105,-1.9873726277004302
1812,E(o),94.383,30.214,2019,26.99,4715,0,other,0,67.81877830519738,138.20031696624028,67.81877830519738,-14.07630773220858
1813,E(o),94.408,30.175,2019,28.0,3566,0,other,0,45.03243227798625,33.064722670530124,45.03243227798625,2.393541921491226
1814,E(v),94.346,30.174,2019,180.8,3654,0,other,0,173.5069938728274,175.60308563123445,173.5069938728274,-0.41921835168141114
1815,M(o),94.301,30.142,2019,11.45,4405,0,moraine,0,17.082175862832404,23.298846336226383,17.082175862832404,-1.2433340946787959
1816,O,94.483,30.098,2019,15.5,3289,0,other,0,22.84564654067796,24.399730167355024,22.84564654067796,-0.3108167253354125
1817,E(o),94.464,30.073,2019,90.19,4110,0,other,0,85.8101466110281,78.17691801457319,85.8101466110281,1.5266457192909826
1818,E(o),94.358,30.053,2019,25.92,4730,0,other,0,108.01870556714691,54.86449449976358,108.01870556714691,10.630842213476665
1819,E(o),94.396,30.028,2019,11.01,4664,0,other,0,40.4373072960735,39.81515582091696,40.4373072960735,0.12443029503130845
1820,E(c),94.444,30.017,2019,11.69,4609,0,other,0,63.436771885848245,56.29667872426504,63.436771885848245,1.4280186323166404
1821,E(c),94.472,30.013,2019,66.38,4327,0,other,0,56.296754177239535,57.61861211189102,56.296754177239535,-0.2643715869302966
1822,E(o),94.384,30.005,2019,59.09,4020,0,other,0,49.38027432311466,49.15248671818781,49.38027432311466,0.04555752098537056
1823,E(o),94.342,29.985,2019,10.51,4407,0,other,0,100.24038863046864,57.313212957271446,100.24038863046864,8.58543513463944
1824,E(o),94.328,29.984,2019,11.45,4515,0,other,0,104.82840319654639,57.313212957271446,104.82840319654639,9.50303804785499
1825,E(v),94.292,29.959,2019,134.02,4282,0,other,0,137.31770058805355,121.6019805543827,137.31770058805355,3.1431440067341696
1826,O,94.32,29.954,2019,10.03,4232,0,other,0,80.91039831145522,65.73931510140802,80.91039831145522,3.03421664200944
1827,E(o),94.486,29.954,2019,10.3,4550,0,other,0,10.348381625835737,5.914642172168778,10.348381625835737,0.8867478907333919
1828,E(o),94.358,29.947,2019,109.97,4148,0,other,0,108.48275211000433,97.02864732609044,108.48275211000433,2.2908209567827784
1829,E(o),94.287,29.942,2019,27.11,4296,0,other,0,137.23990430992748,121.52418221790528,137.23990430992748,3.143144418404441
1830,E(o),94.388,29.932,2019,13.3,4238,0,other,0,107.5489591728908,93.23042066325489,107.5489591728908,2.863707701927183
1831,E(o),94.499,29.913,2019,34.4,4443,0,other,0,28.409869844362692,23.895555759532225,28.409869844362692,0.9028628169660934
1832,E(o),94.461,29.896,2019,85.25,4346,0,other,0,71.93276136264592,71.54345339426906,71.93276136264592,0.07786159367537096
1833,E(o),94.446,29.884,2019,16.18,4632,0,other,0,71.93276136264592,71.54345339426906,71.93276136264592,0.07786159367537096
1834,E(o),94.717,29.943,2019,10.75,4554,0,other,0,16.653582640761854,22.330514596023217,16.653582640761854,-1.1353863910522726
1835,E(o),94.613,29.941,2019,10.19,4546,0,other,0,39.14070352880961,40.6191422049149,39.14070352880961,-0.2956877352210583
1836,E(o),94.589,29.941,2019,48.08,4509,0,other,0,39.14070352880961,40.6191422049149,39.14070352880961,-0.2956877352210583
1837,E(c),94.72,29.933,2019,23.31,4372,0,other,0,16.653582640761854,22.330514596023217,16.653582640761854,-1.1353863910522726
1838,E(o),94.711,29.91,2019,10.29,4411,0,other,0,16.97062585000343,14.790899957332684,16.97062585000343,0.43594517853414916
1839,E(o),94.561,29.902,2019,16.26,4495,0,other,0,132.50782808120496,132.2741992621834,132.50782808120496,0.04672576380431224
1840,E(o),94.528,29.902,2019,10.55,4591,0,other,0,54.94692224185488,32.45449168294733,54.94692224185488,4.49848611178151
1841,E(o),94.533,29.9,2019,15.42,4615,0,other,0,55.024859485522335,32.84366567172425,55.024859485522335,4.436238762759617
1842,E(c),94.701,29.899,2019,21.07,4500,0,other,0,16.97062585000343,14.790899957332684,16.97062585000343,0.43594517853414916
1843,E(o),94.727,29.892,2019,13.6,4288,0,other,0,16.97062585000343,14.790899957332684,16.97062585000343,0.43594517853414916
1844,E(v),94.569,29.89,2019,158.02,4149,0,other,0,133.52007659044563,132.5856605443089,133.52007659044563,0.18688320922734647
1845,E(o),94.646,29.885,2019,27.76,4308,0,other,0,22.189557403300658,21.566670613100012,22.189557403300658,0.12457735804012912
1846,E(o),94.582,29.882,2019,18.69,4418,0,other,0,133.52007659044563,132.5856605443089,133.52007659044563,0.18688320922734647
1847,E(o),94.541,29.879,2019,37.67,4266,0,other,0,60.65166298622792,59.405872629253636,60.65166298622792,0.24915807139485652
1848,E(o),94.63,29.877,2019,22.63,4490,0,other,0,22.189557403300658,21.566670613100012,22.189557403300658,0.12457735804012912
1849,E(o),94.616,29.875,2019,15.79,4588,0,other,0,16.11788365646491,17.13012695554457,16.11788365646491,-0.20244865981593135
1850,E(o),94.687,29.869,2019,24.37,4378,0,other,0,18.45537576730443,16.274962974880694,18.45537576730443,0.43608255848474753
1851,E(o),94.531,29.861,2019,17.89,4592,0,other,0,30.599915384405012,29.276233356442006,30.599915384405012,0.2647364055926012
1852,E(o),94.583,29.852,2019,13.48,4688,0,other,0,9.813355406764318,7.398962769588316,9.813355406764318,0.48287852743520043
1853,E(v),94.633,29.829,2019,60.2,4231,0,other,0,53.44025374714559,50.012541311303075,53.44025374714559,0.6855424871685031
1854,O,94.55,29.825,2019,12.85,4275,0,other,0,3.9730338655829684,5.687632869760975,3.9730338655829684,-0.3429198008356013
1855,E(o),94.599,29.824,2019,11.98,4564,0,other,0,5.920780883892977,5.220152887291958,5.920780883892977,0.14012559932020388
1856,E(o),94.572,29.815,2019,13.32,4400,0,other,0,13.091728341601566,16.598523788953468,13.091728341601566,-0.7013590894703803
1857,E(o),94.577,29.796,2019,29.63,4351,0,other,0,38.27020756277958,37.79659020849558,38.27020756277958,0.09472347085680041
1858,E(v),94.601,29.779,2019,184.22,4146,0,other,0,98.28854487834097,97.58699529973845,98.28854487834097,0.14030991572050483
1859,E(o),94.56,29.777,2019,32.49,4161,0,other,0,38.27020756277958,36.24365153182165,38.27020756277958,0.40531120619158684
1860,E(o),94.573,29.776,2019,47.72,4161,0,other,0,68.5912509792445,68.27943756728219,68.5912509792445,0.062362682392463856
1861,E(c),93.987,28.763,2019,20.22,3957,0,other,0,10.628177983932218,13.777272152407756,10.628177983932218,-0.6298188336951075
1862,E(o),93.915,28.742,2019,10.1,4150,0,other,0,4.803712500525006,3.936535754155105,4.803712500525006,0.17343534927398024
1863,E(c),93.795,28.728,2019,10.98,4205,0,other,0,8.112475553378676,10.160269371298062,8.112475553378676,-0.4095587635838772
1864,E(o),93.792,28.707,2019,17.92,3793,0,other,0,8.112475553378676,10.160269371298062,8.112475553378676,-0.4095587635838772
1865,E(c),93.845,28.606,2019,12.39,4022,0,other,0,24.910369822539856,26.9599294251294,24.910369822539856,-0.4099119205179086
1866,E(c),93.887,28.562,2019,13.03,3938,0,other,0,9.385562198088673,8.755720858483109,9.385562198088673,0.1259682679211128
1867,E(o),94.153,28.757,2019,13.33,3875,0,other,0,9.998703851823725,1.4957578811401653,9.998703851823725,1.7005891941367122
1868,E(o),94.134,28.754,2019,10.91,4057,0,other,0,7.085178957464763,1.4957578811401653,7.085178957464763,1.1178842152649193
1869,E(c),94.001,28.753,2019,22.89,4019,0,other,0,10.628177983932218,13.777272152407756,10.628177983932218,-0.6298188336951075
1870,E(c),94.372,28.963,2019,18.95,4145,0,other,0,29.299245079139062,8.640526878115146,29.299245079139062,4.131743640204784
1871,E(o),94.383,28.953,2019,19.27,3858,0,other,0,14.143174085025173,2.4356159552557854,14.143174085025173,2.3415116259538773
1872,E(o),94.451,28.837,2019,18.47,4136,0,other,0,14.787922451118106,8.652455621246395,14.787922451118106,1.2270933659743424
1873,M(e),95.182,30.603,2019,110.12,4278,0,moraine,0,80.6161766079465,99.08817074410663,80.6161766079465,-3.694398827232027
1874,E(o),95.217,30.269,2019,12.18,3938,0,other,0,209.8995702778728,201.83466523806686,209.8995702778728,1.61298100796119
1875,M(e),95.252,30.571,2019,34.62,4520,0,moraine,0,28.065794618235,98.88861610417322,28.065794618235,-14.164564297187644
1876,E(o),95.487,30.531,2019,10.31,4783,0,other,0,5.569069353167857,17.40656617721525,5.569069353167857,-2.3674993648094786
1877,E(o),95.296,30.42,2019,22.11,4404,0,other,0,11.304701389774342,65.51418051587275,11.304701389774342,-10.841895825219682
1878,E(o),95.419,30.392,2019,10.82,4317,0,other,0,4.182080360216467,21.143012351789206,4.182080360216467,-3.3921863983145477
1879,E(o),95.551,30.591,2019,36.7,5043,0,other,0,24.65895658473386,28.3693990345466,24.65895658473386,-0.7420884899625477
1880,E(o),95.576,30.576,2019,15.48,4924,0,other,0,13.681746032576415,14.919092296144989,13.681746032576415,-0.24746925271371473
1881,E(o),95.644,30.564,2019,18.17,5073,0,other,0,8.660057773299279,13.917954143621689,8.660057773299279,-1.051579274064482
1882,E(o),95.703,30.541,2019,15.73,5053,0,other,0,13.070524113083517,12.144804603416684,13.070524113083517,0.18514390193336644
1883,E(o),95.548,30.537,2019,13.31,4811,0,other,0,8.121058015557779,8.043731607775273,8.121058015557779,0.015465281556501153
1884,E(o),95.565,30.533,2019,10.34,4918,0,other,0,8.121058015557779,8.043731607775273,8.121058015557779,0.015465281556501153
1885,E(o),95.693,30.527,2019,12.41,4988,0,other,0,13.070524113083517,13.6931439305997,13.070524113083517,-0.1245239635032366
1886,M(o),95.701,30.522,2019,13.86,4991,0,moraine,0,13.070524113083517,12.144804603416684,13.070524113083517,0.18514390193336644
1887,E(o),95.669,30.514,2019,16.25,4761,0,other,0,6.961644790622512,13.6931439305997,6.961644790622512,-1.3462998279954375
1888,E(o),95.575,30.473,2019,56.47,4866,0,other,0,43.0312996916509,48.06192798572082,43.0312996916509,-1.0061256588139842
1889,E(o),95.65,30.496,2019,11.52,4954,0,other,0,5.572467189311143,13.6931439305997,5.572467189311143,-1.624135348257711
1890,E(o),95.588,30.47,2019,13.82,4876,0,other,0,43.0312996916509,48.06192798572082,43.0312996916509,-1.0061256588139842
1891,E(o),95.602,30.436,2019,33.96,5002,0,other,0,24.775766495779926,31.434283846722746,24.775766495779926,-1.331703470188564
1892,E(o),95.657,30.391,2019,18.3,4734,0,other,0,6.197997345843529,26.4166709425082,6.197997345843529,-4.043734719332934
1893,O,95.745,30.386,2019,10.71,4257,0,other,0,9.1400959617304,7.823187102539849,9.1400959617304,0.2633817718381103
1894,M(o),95.654,30.381,2019,25.1,4751,0,moraine,0,6.197997345843529,26.4166709425082,6.197997345843529,-4.043734719332934
1895,M(o),95.611,30.326,2019,17.32,4916,0,moraine,0,39.530376636576946,96.7315613488122,39.530376636576946,-11.440236942447052
1896,M(o),95.548,30.3,2019,13.14,4419,0,moraine,0,19.694061795511058,32.33249926131369,19.694061795511058,-2.527687493160527
1897,M(e),95.606,30.269,2019,38.89,4459,0,moraine,0,56.16160127178119,132.33542704515546,56.16160127178119,-15.234765154674852
1898,M(o),95.604,30.251,2019,134.45,4442,0,moraine,0,64.32057554046045,135.90402719627173,64.32057554046045,-14.316690331162254
1899,M(o),95.603,30.238,2019,15.95,4394,0,moraine,0,204.9206652776696,135.90402719627173,204.9206652776696,13.803327616279574
1900,M(o),95.592,30.229,2019,25.71,4354,0,moraine,0,216.63773796235807,143.00254870564348,216.63773796235807,14.727037851342919
1901,M(e),95.543,30.223,2019,12.71,4173,0,moraine,0,62.86013169681474,89.24623960289986,62.86013169681474,-5.277221581217025
1902,M(e),95.584,30.221,2019,85.49,4342,0,moraine,0,216.63773796235807,143.00254870564348,216.63773796235807,14.727037851342919
1903,M(o),95.856,30.341,2019,18.58,4851,0,moraine,0,3.099171387758464,12.942364799760755,3.099171387758464,-1.9686386824004583
1904,E(o),95.871,30.288,2019,11.6,4724,0,other,0,47.46192697399052,26.6777847953101,47.46192697399052,4.1568284357360845
1905,E(o),95.857,30.18,2019,21.83,4442,0,other,0,8.69452606994425,20.027594943898592,8.69452606994425,-2.2666137747908683
1906,M(o),95.917,30.008,2019,12.77,4670,0,moraine,0,32.65989935951946,21.541622683558273,32.65989935951946,2.2236553351922366
1907,M(e),95.642,29.805,2019,24.48,4131,0,moraine,0,252.4550014561344,103.63066878407115,252.4550014561344,29.764866534412647
1908,E(o),95.512,29.796,2019,29.47,4133,0,other,0,33.3471986982887,36.775332940948026,33.3471986982887,-0.6856268485318651
1909,M(e),95.866,29.992,2019,46.26,4312,0,moraine,0,76.1354044027007,48.53128953571058,76.1354044027007,5.520822973398024
1910,E(o),95.905,29.982,2019,19.77,4189,0,other,0,21.69570379474168,20.84560806232263,21.69570379474168,0.1700191464838099
1911,E(o),95.909,29.905,2019,13.26,4168,0,other,0,21.022356770985763,58.08439807248209,21.022356770985763,-7.412408260299264
1912,M(o),95.982,29.87,2019,11.87,4707,0,moraine,0,116.46928487809933,105.49198089439892,116.46928487809933,2.1954607967400817
1913,M(o),96.141,29.598,2019,65.09,4025,0,moraine,0,66.04869751276043,48.5763865421201,66.04869751276043,3.494462194128066
1914,M(o),96.161,29.579,2019,13.0,3874,0,moraine,0,110.8407732710328,154.5023024650768,110.8407732710328,-8.732305838808802
1915,E(o),96.257,29.907,2019,19.83,4578,0,other,0,61.25135552339459,30.742321789813193,61.25135552339459,6.101806746716279
1916,E(o),96.399,29.904,2019,10.21,4892,0,other,0,35.50028256576905,33.86539307837432,35.50028256576905,0.326977897478946
1917,E(o),96.38,29.893,2019,22.74,4681,0,other,0,35.50028256576905,33.86539307837432,35.50028256576905,0.326977897478946
1918,M(o),96.391,29.883,2019,27.39,4691,0,moraine,0,35.50028256576905,33.86539307837432,35.50028256576905,0.326977897478946
1919,M(e),96.325,29.874,2019,19.41,4117,0,moraine,0,95.17347081737906,87.46384457028995,95.17347081737906,1.541925249417821
1920,M(o),96.37,29.867,2019,15.47,4775,0,moraine,0,32.46779311835545,27.01729865624414,32.46779311835545,1.0900988924222623
1921,M(o),96.351,29.823,2019,101.06,4870,0,moraine,0,84.60627266414005,76.97129992300594,84.60627266414005,1.5269945482268212
1922,E(o),96.375,29.762,2019,12.04,4810,0,other,0,7.4056613745854705,11.691246216008453,7.4056613745854705,-0.8571169682845966
1923,E(c),96.308,29.706,2019,23.92,4845,0,other,0,218.76117257351353,75.34215499572622,218.76117257351353,28.683803515557464
1924,E(o),96.47,29.626,2019,12.62,4364,0,other,0,30.834171262170294,27.47757809099939,30.834171262170294,0.6713186342341807
1925,E(c),96.375,29.571,2019,27.01,4279,0,other,0,117.70160849070967,130.03946285812367,117.70160849070967,-2.4675708734827992
1926,M(e),96.553,29.664,2019,21.41,4696,0,moraine,0,21.53642442435241,23.80446571740286,21.53642442435241,-0.45360825861008963
1927,E(o),94.526,29.177,2019,14.84,4258,0,other,0,12.77855178430776,12.465020324575045,12.77855178430776,0.06270629194654305
1928,E(c),94.969,29.504,2019,15.54,4451,0,other,0,45.632126559928,58.13388096793637,45.632126559928,-2.500350881601675
1929,E(c),94.816,29.33,2019,27.4,4151,0,other,0,50.48918478701458,20.352274472307503,50.48918478701458,6.027382062941415
1930,E(o),94.922,29.316,2019,31.3,3657,0,other,0,60.53395738784906,15.189972262411617,60.53395738784906,9.068797025087488
1931,O,94.77,29.256,2019,12.67,3294,0,other,0,16.142446899618136,10.57646061652724,16.142446899618136,1.1131972566181791
1932,E(c),94.783,29.226,2019,13.12,3683,0,other,0,23.743796142609202,11.754729456517751,23.743796142609202,2.3978133372182904
1933,E(c),94.78,29.222,2019,19.59,3754,0,other,0,23.743796142609202,11.754729456517751,23.743796142609202,2.3978133372182904
1934,E(o),94.398,28.978,2019,24.66,3111,0,other,0,22.15112378054869,16.96818297115946,22.15112378054869,1.0365881618778459
1935,E(o),95.038,29.483,2019,40.06,3897,0,other,0,75.96692889577251,64.24296671363147,75.96692889577251,2.3447924364282073
1936,E(o),95.074,29.478,2019,40.76,3474,0,other,0,98.27700657543237,32.3638655472309,98.27700657543237,13.182628205640293
1937,E(o),95.227,29.254,2019,20.72,1441,0,other,0,18.48877455849768,18.097035062797474,18.48877455849768,0.07834789914004148
1938,E(o),95.242,29.069,2019,18.51,3823,0,other,0,8.712638054582518,8.320206292389692,8.712638054582518,0.07848635243856528
1939,E(c),95.237,29.058,2019,10.02,3743,0,other,0,8.084705099437729,7.45679421666526,8.084705099437729,0.1255821765544937
1940,E(c),95.453,29.188,2019,15.04,3866,0,other,0,8.310024448654985,11.056189669955033,8.310024448654985,-0.5492330442600096
1941,E(c),95.451,29.183,2019,10.73,3922,0,other,0,8.310024448654985,11.056189669955033,8.310024448654985,-0.5492330442600096
1942,E(o),95.486,29.18,2019,93.81,3533,0,other,0,8.38937567205313,29.323090536226314,8.38937567205313,-4.186742972834637
1943,E(o),95.491,29.163,2019,34.65,3544,0,other,0,8.38937567205313,29.323090536226314,8.38937567205313,-4.186742972834637
1944,E(o),95.464,29.161,2019,19.76,3826,0,other,0,8.232568489971388,18.660378928338996,8.232568489971388,-2.0855620876735217
1945,E(o),95.493,29.144,2019,17.69,3673,0,other,0,3.7646633017549576,2.9798557240567973,3.7646633017549576,0.15696151553963206
1946,E(o),95.405,29.14,2019,20.64,3765,0,other,0,9.568921528000464,2.11793899715211,9.568921528000464,1.490196506169671
1947,E(o),95.263,29.062,2019,48.24,3668,0,other,0,8.712638054582518,8.320206292389692,8.712638054582518,0.07848635243856528
1948,E(c),95.546,29.763,2019,47.44,3474,0,other,0,28.92040913779462,75.91442085255666,28.92040913779462,-9.398802342952408
1949,E(o),95.528,29.723,2019,13.44,3065,0,other,0,7.252545094629294,8.422308639901502,7.252545094629294,-0.2339527090544415
1950,E(c),95.613,29.633,2019,39.4,4320,0,other,0,23.10404540556778,23.491491916436843,23.10404540556368,-0.07748930217463226
1951,E(o),95.74,29.599,2019,14.79,4010,0,other,0,22.25081972708185,21.157830138230025,22.250819735393765,0.218597919432748
1952,E(c),95.691,29.596,2019,11.35,4314,0,other,0,240.851025256322,143.34086004016484,240.8510252557613,19.50203304311929
