Unnamed: 0,Lake_type,Longitude,Latitude,Year_final,Lake_area_ha,Elevation_m,GLOF,Lake_type_simplified,is_supraglacial,Lake_area_calculated_ha
1428,E(o),92.968,30.229,2023,10.6,4851,0,other,0,29.641111846741552
1429,E(o),92.941,30.219,2023,12.89,5208,0,other,0,29.641111846741552
1430,E(o),92.976,30.197,2023,24.87,4995,0,other,0,22.890464980033443
1431,E(o),92.18,29.918,2023,37.73,5161,0,other,0,27.552691431925457
1432,E(o),92.192,29.905,2023,25.14,4992,0,other,0,27.552691431925457
1433,E(o),92.399,29.816,2023,13.49,5068,0,other,0,17.76537710991343
1434,E(o),92.49,29.601,2023,15.9,4951,0,other,0,16.709078480985823
1435,E(o),92.716,29.59,2023,13.21,5381,0,other,0,10.854165789810093
1436,M(e),92.636,29.539,2023,14.07,5179,0,moraine,0,34.2221495338192
1437,E(o),92.925,29.777,2023,10.33,5093,0,other,0,22.061362015016904
1438,M(e),92.778,29.75,2023,14.19,5210,0,moraine,0,14.891031700569595
1439,M(o),93.216,30.296,2023,12.34,4942,0,moraine,0,40.63635957174744
1440,E(o),93.197,30.028,2023,32.59,5014,0,other,0,30.400920230016748
1441,E(o),93.351,30.327,2023,23.62,4549,0,other,0,44.80489643762793
1442,M(e),93.343,30.319,2023,47.25,4613,0,moraine,0,83.26207796124794
1443,E(o),93.48,30.287,2023,16.83,4544,0,other,0,17.759645882349766
1444,M(o),93.457,30.267,2023,70.57,4076,0,moraine,0,69.1039578666903
1445,E(o),93.48,30.167,2023,14.34,4873,0,other,0,13.97222533618221
1446,E(o),93.274,30.116,2023,32.7,4630,0,other,0,35.419201444601654
1447,M(o),93.272,30.099,2023,33.54,4704,0,moraine,0,56.5681464434059
1448,E(o),93.359,30.079,2023,10.08,4950,0,other,0,69.61456811315041
1449,M(o),93.357,30.072,2023,11.84,5065,0,moraine,0,44.05764949849701
1450,E(o),93.334,30.065,2023,10.38,4888,0,other,0,38.07466893407443
1451,E(o),93.277,30.059,2023,17.78,4928,0,other,0,44.83627995857789
1452,E(o),93.406,30.025,2023,21.26,4772,0,other,0,20.99191867711606
1453,E(o),93.437,30.008,2023,40.99,4696,0,other,0,30.17151435288777
1454,E(o),93.614,30.249,2023,11.57,4482,0,other,0,107.36773470628998
1455,M(e),93.638,30.242,2023,108.96,4181,0,moraine,0,107.36773470628998
1456,E(o),93.577,30.233,2023,11.77,4337,0,other,0,13.112313453395906
1457,E(o),93.636,30.228,2023,10.0,4171,0,other,0,107.36773470628998
1458,M(o),93.512,30.208,2023,12.21,4227,0,moraine,0,12.416700112845156
1459,M(e),93.718,30.172,2023,13.41,4601,0,moraine,0,96.79821742911902
1460,E(o),93.729,30.163,2023,13.86,4178,0,other,0,66.92248740253739
1461,M(e),93.527,30.153,2023,15.56,4847,0,moraine,0,8.696596322873681
1462,E(o),93.501,30.112,2023,16.31,4516,0,other,0,26.803010518483717
1463,M(e),93.764,30.261,2023,64.75,4019,0,moraine,0,105.64148888094425
1464,E(o),93.989,30.249,2023,23.37,4320,0,other,0,23.349389259096288
1465,M(e),93.798,30.2,2023,20.39,4195,0,moraine,0,131.634429898865
1466,E(c),93.755,30.088,2023,21.21,4840,0,other,0,24.86081124707132
1467,E(c),93.974,30.075,2023,15.8,4615,0,other,0,90.90732523990181
1468,O,93.781,30.059,2023,20.24,3751,0,other,0,19.589708928092772
1469,E(v),93.967,30.02,2023,2658.4,3475,0,other,0,1133.8916690562553
1470,M(o),93.018,29.809,2023,11.17,5360,0,moraine,0,22.517794655437037
1471,E(c),93.115,29.764,2023,23.92,5076,0,other,0,25.48909817400186
1472,E(o),93.123,29.758,2023,10.51,5099,0,other,0,39.05233832662839
1473,E(o),93.149,29.747,2023,15.14,4943,0,other,0,39.05235237835446
1474,E(o),93.068,29.693,2023,16.51,4939,0,other,0,17.16449935863323
1475,E(o),93.199,29.58,2023,16.98,5180,0,other,0,12.885703274549101
1476,E(o),93.236,29.532,2023,11.28,5018,0,other,0,10.548963240353032
1477,E(o),93.177,29.52,2023,13.09,5210,0,other,0,16.40696317445488
1478,E(c),93.385,30.0,2023,20.57,4873,0,other,0,17.02964578132294
1479,E(o),93.25,29.948,2023,10.39,5069,0,other,0,11.359581644367918
1480,E(o),93.498,29.732,2023,30.64,4476,0,other,0,28.071888104914937
1481,E(o),93.427,29.716,2023,12.7,5001,0,other,0,34.230269689797886
1482,E(o),93.275,29.658,2023,13.27,4967,0,other,0,11.628341293075007
1483,M(e),93.337,29.65,2023,26.37,4738,0,moraine,0,31.612308268168754
1484,M(o),93.253,29.648,2023,11.73,5137,0,moraine,0,88.90462699752912
1485,E(o),93.427,29.603,2023,11.69,4512,0,other,0,6.792714907784111
1486,E(o),93.465,29.601,2023,32.35,4604,0,other,0,24.204488987962357
1487,E(o),93.269,29.555,2023,13.97,4784,0,other,0,25.54633780460699
1488,E(o),93.345,29.541,2023,100.03,4631,0,other,0,88.9070351155751
1489,E(o),93.548,29.644,2023,19.85,4738,0,other,0,40.199904070763864
1490,E(o),93.561,29.63,2023,44.35,4563,0,other,0,53.946495035073326
1491,E(o),93.588,29.606,2023,17.97,4734,0,other,0,41.38464288656631
1492,E(o),93.528,29.605,2023,20.77,4995,0,other,0,50.82383935006183
1493,E(o),93.524,29.598,2023,12.48,4945,0,other,0,29.19881529103003
1494,E(o),93.731,29.594,2023,34.03,4549,0,other,0,39.43241673226331
1495,E(c),93.746,29.585,2023,10.59,4699,0,other,0,39.43241673226331
1496,E(o),93.673,29.52,2023,30.15,4549,0,other,0,32.123560621003165
1497,O,93.62,29.513,2023,79.97,4362,0,other,0,43.75981750827079
1498,E(o),93.714,29.512,2023,39.25,4344,0,other,0,31.806133894171165
1499,E(o),93.631,29.477,2023,82.79,4369,0,other,0,70.20143433680232
1500,E(o),93.621,29.458,2023,15.28,4856,0,other,0,59.492613189017085
1501,E(o),93.62,29.452,2023,11.1,4894,0,other,0,76.01547159249456
1502,E(o),93.715,29.443,2023,14.82,4414,0,other,0,27.37214096885708
1503,E(o),93.972,29.95,2023,21.53,4239,0,other,0,37.89203298443419
1504,E(o),93.889,29.924,2023,11.86,4453,0,other,0,39.93007920169035
1505,E(o),93.897,29.907,2023,13.27,4492,0,other,0,24.284382426841795
1506,E(c),93.993,29.891,2023,16.5,4552,0,other,0,24.131309767850873
1507,E(o),93.839,29.878,2023,18.71,4592,0,other,0,30.285412182498455
1508,E(c),93.752,29.657,2023,15.21,4490,0,other,0,60.79386207865226
1509,E(o),93.779,29.621,2023,15.45,4409,0,other,0,4.528154018083775
1510,E(o),93.91,29.613,2023,11.21,4622,0,other,0,10.618388604314081
1511,E(o),93.929,29.589,2023,18.93,4669,0,other,0,24.208569926890053
1512,E(o),93.897,29.587,2023,33.63,4786,0,other,0,24.208569926890053
1513,E(o),93.902,29.568,2023,11.96,4610,0,other,0,24.208569926890053
1514,O,93.879,29.558,2023,11.57,4479,0,other,0,8.515445668226057
1515,E(c),93.91,29.545,2023,21.21,4840,0,other,0,14.921249691767496
1516,E(o),93.83,29.542,2023,56.22,4419,0,other,0,27.1097196649043
1517,E(o),93.981,29.524,2023,11.62,4276,0,other,0,21.0182454351519
1518,E(o),93.911,29.506,2023,40.89,4555,0,other,0,44.78283529202746
1519,E(o),93.806,29.506,2023,21.65,4504,0,other,0,8.67641500877827
1520,E(o),93.888,29.504,2023,17.72,4619,0,other,0,28.91635577003501
1521,E(o),93.937,29.502,2023,56.29,4444,0,other,0,45.32995157395055
1522,E(c),93.963,29.491,2023,13.03,4704,0,other,0,26.338978268013772
1523,E(o),94.123,30.132,2023,12.34,4318,0,other,0,133.05697045875183
1524,E(o),94.09,30.126,2023,276.68,3802,0,other,0,271.61002887022556
1525,M(e),94.188,30.115,2023,94.4,3905,0,moraine,0,94.32111079827494
1526,E(o),94.189,30.064,2023,35.47,4616,0,other,0,73.6623282587406
1527,E(o),94.157,30.046,2023,107.17,4294,0,other,0,94.85308815383087
1528,E(o),94.123,30.019,2023,11.82,4356,0,other,0,123.78809184396663
1529,M(e),94.27,30.099,2023,68.1,3924,0,moraine,0,89.96745904468693
1530,O,94.161,29.948,2023,19.33,4052,0,other,0,12.916225012751346
1531,O,94.093,29.941,2023,16.7,4059,0,other,0,28.174376861630723
1532,E(o),94.209,29.896,2023,28.27,4444,0,other,0,19.46235572224833
1533,E(o),94.207,29.881,2023,13.62,4448,0,other,0,19.46235572224833
1534,E(o),94.155,29.856,2023,10.11,4320,0,other,0,6.932899844127838
1535,E(o),94.16,29.834,2023,12.74,4390,0,other,0,7.789851445806348
1536,E(o),94.135,29.833,2023,16.2,4723,0,other,0,47.60415416946738
1537,E(c),94.133,29.817,2023,45.22,4558,0,other,0,47.60415416946738
1538,E(o),94.212,29.658,2023,16.43,4583,0,other,0,10.222479590562735
1539,E(o),94.185,29.645,2023,11.91,4503,0,other,0,6.712434965202701
1540,E(o),94.169,29.636,2023,12.66,4808,0,other,0,10.304597226322509
1541,E(o),94.099,29.632,2023,17.46,4711,0,other,0,22.558438254086372
1542,E(o),94.163,29.622,2023,12.48,4716,0,other,0,17.956347060130362
1543,E(o),94.154,29.611,2023,25.65,4690,0,other,0,17.956347060130362
1544,E(o),94.076,29.601,2023,20.8,4730,0,other,0,18.270524987157273
1545,E(o),94.113,29.578,2023,14.46,4509,0,other,0,34.98992953276246
1546,E(o),94.139,29.573,2023,12.26,4673,0,other,0,31.39711502138439
1547,E(o),94.242,29.556,2023,17.57,4598,0,other,0,10.857778288997686
1548,E(o),94.087,29.555,2023,12.53,4751,0,other,0,37.88953920178177
1549,E(o),94.111,29.551,2023,12.32,4578,0,other,0,34.98992953276246
1550,E(o),94.12,29.55,2023,24.97,4579,0,other,0,34.98992953276246
1551,E(o),94.067,29.545,2023,50.77,4299,0,other,0,56.72710893805354
1552,E(o),94.086,29.543,2023,14.75,4631,0,other,0,37.88953920178177
1553,E(o),94.113,29.538,2023,36.72,4520,0,other,0,99.47641894728324
1554,E(o),94.034,29.537,2023,25.24,4509,0,other,0,57.8992644565591
1555,E(c),94.076,29.529,2023,13.47,4691,0,other,0,58.524331718970124
1556,E(o),94.001,29.529,2023,31.13,4262,0,other,0,21.0182454351519
1557,E(o),94.057,29.526,2023,78.0,4533,0,other,0,58.524331718970124
1558,E(o),94.098,29.522,2023,11.8,4520,0,other,0,85.56741973706774
1559,E(o),94.121,29.518,2023,118.34,4501,0,other,0,99.47641894728324
1560,E(o),94.028,29.507,2023,11.22,4737,0,other,0,22.11833304263478
1561,E(o),94.133,29.505,2023,101.69,4577,0,other,0,99.47641894728324
1562,E(o),94.192,29.499,2023,10.99,4490,0,other,0,5.393187579646622
1563,E(o),94.155,29.499,2023,13.64,4720,0,other,0,89.09506169531745
1564,E(o),94.178,29.493,2023,15.99,4512,0,other,0,5.393187579646622
1565,E(o),94.131,29.491,2023,12.02,4608,0,other,0,89.09506169531745
1566,E(o),94.151,29.475,2023,14.43,4632,0,other,0,15.40304019409057
1567,E(o),94.194,29.475,2023,14.33,4420,0,other,0,10.085038172371789
1568,E(o),94.236,29.472,2023,50.8,4509,0,other,0,40.33994811761877
1569,E(o),94.213,29.472,2023,16.17,4432,0,other,0,40.33994811761877
1570,E(o),94.162,29.47,2023,12.19,4602,0,other,0,15.40304019409057
1571,E(o),94.168,29.447,2023,10.83,4730,0,other,0,15.40304019409057
1572,E(o),94.186,29.426,2023,10.18,4487,0,other,0,17.520870968195545
1573,E(o),94.197,29.424,2023,18.25,4316,0,other,0,13.061980942158726
1574,E(o),94.251,29.965,2023,19.39,4289,0,other,0,32.524862059613724
1575,E(c),94.28,29.915,2023,183.14,4385,0,other,0,164.5417150652995
1576,E(o),94.365,29.906,2023,11.51,4391,0,other,0,57.200380134955296
1577,E(o),94.294,29.897,2023,13.12,4465,0,other,0,121.11382988617038
1578,E(o),94.284,29.894,2023,24.56,4288,0,other,0,118.54545852327433
1579,E(o),94.266,29.886,2023,26.51,4265,0,other,0,41.88871943222713
1580,O,94.377,29.881,2023,12.37,4575,0,other,0,42.354708447459444
1581,E(o),94.363,29.829,2023,15.32,4612,0,other,0,15.270136455741248
1582,E(o),94.282,29.829,2023,14.73,4403,0,other,0,31.62880839506377
1583,E(o),94.462,29.828,2023,57.27,4133,0,other,0,50.79764555038065
1584,E(o),94.358,29.819,2023,24.21,4439,0,other,0,15.270136455741248
1585,O,94.433,29.813,2023,228.43,4083,0,other,0,179.1275476432554
1586,E(o),94.448,29.78,2023,23.84,4412,0,other,0,51.13027417454627
1587,E(o),94.465,29.768,2023,13.38,4463,0,other,0,51.13027417454627
1588,E(o),94.482,29.767,2023,18.0,4417,0,other,0,17.071673396632058
1589,E(c),94.461,29.744,2023,16.75,4534,0,other,0,24.48479338705602
1590,E(o),94.483,29.732,2023,37.2,4552,0,other,0,24.796706513179416
1591,E(o),94.494,29.682,2023,17.55,4529,0,other,0,12.48255691790373
1592,M(o),94.276,29.574,2023,10.49,4609,0,moraine,0,7.496470440943265
1593,E(o),94.343,29.528,2023,14.61,4312,0,other,0,4.844427384790319
1594,E(o),94.519,29.849,2023,17.7,4594,0,other,0,11.603669626154474
1595,O,94.501,29.808,2023,55.81,4305,0,other,0,39.582410608816964
1596,E(o),94.516,29.785,2023,27.91,4497,0,other,0,19.795634966332322
1597,E(o),94.527,29.782,2023,18.97,4585,0,other,0,19.795634966332322
1598,E(o),91.646,29.462,2023,10.39,5296,0,other,0,7.6622181073989415
1599,E(o),91.971,29.43,2023,20.31,5197,0,other,0,15.407466457239131
1600,E(o),92.02,29.536,2023,18.57,5130,0,other,0,15.469587546794756
1601,E(o),92.451,29.56,2023,20.94,4921,0,other,0,14.450501975240615
1602,E(o),92.479,29.547,2023,15.93,5077,0,other,0,11.640015155168832
1603,E(o),92.491,29.526,2023,11.23,5279,0,other,0,11.640015155168832
1604,E(o),92.459,29.51,2023,23.75,5077,0,other,0,19.224755265315373
1605,E(o),92.464,29.505,2023,12.37,5103,0,other,0,19.224755265315373
1606,E(o),92.47,29.503,2023,11.62,5161,0,other,0,19.224755265315373
1607,M(e),92.453,29.355,2023,12.87,5072,0,moraine,0,14.55799332563572
1608,O,92.373,29.334,2023,12.3,5065,0,other,0,7.2021507791742625
1609,M(o),92.431,29.331,2023,20.13,5217,0,moraine,0,16.048897512638586
1610,E(o),92.434,29.316,2023,12.78,4911,0,other,0,16.048897512638586
1611,E(c),92.453,29.287,2023,23.36,4890,0,other,0,20.28514291127718
1612,E(o),92.443,29.195,2023,22.46,4984,0,other,0,28.848387854459222
1613,E(o),92.687,29.541,2023,15.98,5120,0,other,0,10.312594175848432
1614,E(o),92.521,29.532,2023,22.44,5249,0,other,0,19.22043294749066
1615,E(o),92.511,29.524,2023,15.08,5266,0,other,0,19.22043294749066
1616,E(o),92.739,29.517,2023,24.01,4930,0,other,0,18.28559897457128
1617,E(o),92.681,29.517,2023,11.55,5276,0,other,0,9.375109772788846
1618,M(e),92.644,29.488,2023,12.89,5225,0,moraine,0,12.116187167222588
1619,E(o),92.549,29.39,2023,33.54,4947,0,other,0,27.38452954156359
1620,E(c),92.651,29.3,2023,22.22,5149,0,other,0,16.445324949395843
1621,E(o),92.656,29.283,2023,15.24,5050,0,other,0,16.445324949395843
1622,E(o),92.625,29.226,2023,16.34,5115,0,other,0,13.24415919920455
1623,E(o),92.8,29.666,2023,36.7,5126,0,other,0,34.7227346535595
1624,E(o),92.783,29.656,2023,14.97,5123,0,other,0,34.7227346535595
1625,E(o),92.835,29.656,2023,20.35,4997,0,other,0,17.948278165933004
1626,E(o),92.791,29.581,2023,15.11,4884,0,other,0,10.776958074056624
1627,E(o),92.802,29.276,2023,15.87,5207,0,other,0,10.887701726780708
1628,E(o),92.996,29.25,2023,27.64,4810,0,other,0,19.430646940732718
1629,E(o),92.984,29.202,2023,12.02,5013,0,other,0,18.967030127940205
1630,O,92.111,28.705,2023,38.58,4780,0,other,0,0.15752668185440305
1631,E(o),92.16,28.648,2023,19.85,4976,0,other,0,14.579054881575287
1632,O,92.253,28.976,2023,14.68,4824,0,other,0,10.055402704353362
1633,E(o),93.173,29.437,2023,16.23,5034,0,other,0,10.166738332872542
1634,E(o),93.093,29.31,2023,14.42,4819,0,other,0,8.300094166212972
1635,E(o),93.117,29.284,2023,13.2,4765,0,other,0,6.735819865472102
1636,E(o),93.043,29.246,2023,12.13,5086,0,other,0,10.265726254193723
1637,E(o),93.038,29.238,2023,13.89,4976,0,other,0,10.265726254193723
1638,E(o),93.069,29.157,2023,15.68,4461,0,other,0,13.096180782715873
1639,E(o),93.454,29.555,2023,13.05,4911,0,other,0,61.31144102806393
1640,E(o),93.39,29.533,2023,26.45,4799,0,other,0,17.501457823791064
1641,E(o),93.47,29.525,2023,46.03,4686,0,other,0,35.08342171511409
1642,E(o),93.367,29.514,2023,19.73,4869,0,other,0,15.004092108313245
1643,E(o),93.497,29.503,2023,10.36,4822,0,other,0,15.15987988428176
1644,E(o),93.303,29.494,2023,11.32,4971,0,other,0,18.916710637977534
1645,E(o),93.299,29.485,2023,24.69,4947,0,other,0,18.916710637977534
1646,E(o),93.299,29.476,2023,20.93,4846,0,other,0,18.916710637977534
1647,E(o),93.412,29.444,2023,10.74,4797,0,other,0,3.3625874104493714
1648,E(o),93.254,29.439,2023,14.15,4755,0,other,0,7.5076016295011225
1649,E(o),93.291,29.421,2023,44.79,4644,0,other,0,30.03566404514965
1650,E(o),93.319,29.399,2023,24.37,4757,0,other,0,16.97694965234776
1651,E(o),93.265,29.322,2023,26.11,4951,0,other,0,17.224695502760646
1652,E(o),93.424,29.296,2023,15.29,4648,0,other,0,9.241046312692443
1653,E(o),93.285,29.27,2023,10.41,5066,0,other,0,5.640053236270376
1654,E(o),93.276,29.24,2023,58.59,4914,0,other,0,48.03244683942688
1655,E(o),93.306,29.22,2023,35.12,4887,0,other,0,27.195145810881343
1656,E(o),93.346,29.197,2023,10.94,4841,0,other,0,11.993701003119547
1657,E(c),93.327,29.196,2023,17.01,4728,0,other,0,11.993701003119547
1658,E(o),93.275,29.19,2023,11.02,5021,0,other,0,12.779651936127477
1659,E(o),93.272,29.18,2023,17.38,4932,0,other,0,12.779651936127477
1660,M(o),93.298,29.178,2023,11.66,4915,0,moraine,0,12.779651936127477
1661,E(o),93.326,29.125,2023,10.42,4886,0,other,0,2.745528803009458
1662,E(o),93.502,29.497,2023,15.32,4702,0,other,0,11.096391605349663
1663,E(o),93.59,29.466,2023,30.38,4615,0,other,0,25.09677507636622
1664,E(o),93.556,29.462,2023,21.52,4719,0,other,0,16.34096136894216
1665,E(o),93.739,29.419,2023,14.71,4594,0,other,0,9.855665012990185
1666,E(o),93.691,29.417,2023,38.87,4557,0,other,0,104.02116440646876
1667,E(o),93.708,29.405,2023,74.32,4505,0,other,0,59.45473831146655
1668,E(o),93.65,29.404,2023,31.08,4624,0,other,0,27.380696088318906
1669,E(o),93.682,29.396,2023,15.84,4888,0,other,0,45.92045474773715
1670,E(o),93.61,29.389,2023,15.44,4772,0,other,0,11.34556289854338
1671,E(o),93.64,29.383,2023,39.57,4717,0,other,0,29.18627731344361
1672,E(o),93.694,29.37,2023,48.66,4725,0,other,0,35.294007314613374
1673,E(o),93.721,29.331,2023,49.58,4610,0,other,0,40.004685467815605
1674,E(o),93.749,29.329,2023,24.59,4528,0,other,0,34.367898487765466
1675,E(o),93.677,29.328,2023,33.31,4628,0,other,0,18.47636301440522
1676,E(c),93.627,29.312,2023,16.09,4835,0,other,0,10.492355078104506
1677,E(o),93.736,29.287,2023,59.16,4562,0,other,0,45.895942780775
1678,E(o),93.701,29.287,2023,18.25,4643,0,other,0,8.53695637965708
1679,E(o),93.694,29.056,2023,16.82,4576,0,other,0,6.516278062140773
1680,O,93.741,29.046,2023,11.84,4201,0,other,0,10.128210473511723
1681,O,93.735,29.037,2023,22.43,4202,0,other,0,10.128210473511723
1682,E(o),93.602,29.034,2023,21.73,4602,0,other,0,5.339012519275592
1683,O,93.567,29.025,2023,10.65,4553,0,other,0,8.560598430802898
1684,O,93.731,29.024,2023,11.04,4214,0,other,0,13.665468546182566
1685,E(o),93.713,29.017,2023,25.14,4411,0,other,0,13.665468546182566
1686,E(o),93.566,29.003,2023,14.37,4824,0,other,0,8.560598430802898
1687,E(o),93.668,29.003,2023,17.11,4558,0,other,0,13.114021817468489
1688,M(o),93.84,29.507,2023,24.29,4449,0,moraine,0,17.037022563223832
1689,E(o),93.826,29.488,2023,13.43,4741,0,other,0,17.037022563223832
1690,E(o),93.864,29.474,2023,13.98,4422,0,other,0,6.175980852808999
1691,E(o),93.996,29.465,2023,20.29,4471,0,other,0,15.091959740210903
1692,E(o),93.978,29.454,2023,16.1,4670,0,other,0,35.584951632276855
1693,E(o),93.864,29.42,2023,11.53,4611,0,other,0,9.46570602949176
1694,E(o),93.783,29.414,2023,11.71,4291,0,other,0,5.084504256996315
1695,E(o),93.775,29.404,2023,11.71,4666,0,other,0,5.084504256996315
1696,E(c),93.823,29.359,2023,21.53,4518,0,other,0,12.67900047617833
1697,E(o),93.788,29.341,2023,27.07,4497,0,other,0,5.479412308245067
1698,E(o),93.758,29.337,2023,14.33,4540,0,other,0,19.806932517896847
1699,E(o),93.806,29.311,2023,10.51,4623,0,other,0,7.3608714499161305
1700,E(o),93.835,29.305,2023,13.9,4614,0,other,0,8.692110545163322
1701,E(o),93.762,29.038,2023,21.96,4242,0,other,0,10.128210473511723
1702,O,93.836,29.035,2023,67.89,4116,0,other,0,51.818699849047945
1703,E(o),93.982,29.029,2023,31.69,4072,0,other,0,26.617642792008258
1704,E(o),93.815,29.021,2023,12.3,4729,0,other,0,45.392295291221195
1705,E(c),93.756,29.021,2023,15.06,4696,0,other,0,25.05237719129017
1706,M(o),93.224,28.871,2023,21.82,4801,0,moraine,0,461.8975060743819
1707,O,93.172,28.773,2023,11.23,4522,0,other,0,4.958852860456803
1708,O,93.073,28.767,2023,16.39,4149,0,other,0,15.66605931046453
1709,E(o),93.079,28.757,2023,22.39,4161,0,other,0,15.66605931046453
1710,E(c),93.631,28.771,2023,17.84,4688,0,other,0,15.662368675793184
1711,E(o),93.723,28.672,2023,12.09,4361,0,other,0,7.642748846985971
1712,E(o),94.0,28.856,2023,73.89,3868,0,other,0,33.50544859885418
1713,E(o),93.784,28.847,2023,24.48,4057,0,other,0,16.8323555387504
1714,E(o),93.752,28.841,2023,31.25,4120,0,other,0,16.755055369909265
1715,E(o),93.912,28.79,2023,17.23,4226,0,other,0,5.5089813455958065
1716,E(o),93.923,28.785,2023,13.5,4147,0,other,0,5.5089813455958065
1717,E(o),94.099,29.487,2023,10.43,4733,0,other,0,27.827362552609888
1718,E(o),94.034,29.484,2023,22.22,4470,0,other,0,30.17931408241436
1719,E(o),94.118,29.481,2023,19.23,4601,0,other,0,45.330983826930165
1720,E(o),94.131,29.467,2023,11.02,4487,0,other,0,15.554971172579311
1721,E(o),94.103,29.465,2023,11.99,4516,0,other,0,27.827362552609888
1722,E(o),94.045,29.464,2023,40.19,4509,0,other,0,30.17931408241436
1723,E(c),94.052,29.457,2023,13.35,4692,0,other,0,30.17931408241436
1724,E(o),94.015,29.454,2023,16.67,4391,0,other,0,15.091959740210903
1725,E(o),94.006,29.454,2023,20.79,4391,0,other,0,15.091959740210903
1726,E(c),94.155,29.45,2023,16.57,4610,0,other,0,15.40304019409057
1727,E(o),94.15,29.417,2023,11.51,4438,0,other,0,17.520870968195545
1728,E(o),94.199,29.402,2023,14.59,4616,0,other,0,13.061980942158726
1729,E(o),94.208,29.401,2023,10.07,4485,0,other,0,11.419495176709074
1730,E(o),94.066,29.396,2023,16.68,4523,0,other,0,10.092602953977375
1731,E(o),94.019,29.375,2023,19.85,4418,0,other,0,11.42493993222083
1732,E(o),94.147,29.361,2023,16.26,4551,0,other,0,9.783010751660912
1733,E(o),94.161,29.343,2023,11.01,4564,0,other,0,9.783010751660912
1734,E(c),94.119,29.321,2023,12.58,4553,0,other,0,7.672843280303931
1735,O,94.202,29.296,2023,42.94,3931,0,other,0,5.638671845109358
1736,E(o),94.146,29.291,2023,15.72,4468,0,other,0,8.223353954205468
1737,E(o),94.167,29.271,2023,10.0,4523,0,other,0,6.030613920479867
1738,E(c),94.124,29.101,2023,45.28,4562,0,other,0,30.83592048061136
1739,M(e),94.002,29.054,2023,13.14,4966,0,moraine,0,48.11534942543539
1740,E(o),94.097,29.052,2023,24.12,4338,0,other,0,14.44404738043898
1741,E(o),94.055,29.031,2023,18.78,4240,0,other,0,22.14349364265038
1742,M(o),94.066,29.025,2023,11.7,4289,0,moraine,0,22.14349364265038
1743,E(c),94.039,29.017,2023,19.69,4107,0,other,0,14.37040311150703
1744,E(o),94.304,29.397,2023,11.24,4321,0,other,0,5.006701436049501
1745,O,94.271,29.077,2023,17.08,3682,0,other,0,11.850705348111463
1746,E(o),94.296,29.075,2023,11.64,4377,0,other,0,57.91549987230976
1747,M(o),94.3,29.069,2023,12.91,4435,0,moraine,0,58.307876504428755
1748,E(c),94.611,29.311,2023,20.77,4253,0,other,0,14.170773747710173
1749,E(c),94.637,29.308,2023,15.03,4142,0,other,0,14.170773747710173
1750,E(c),94.965,29.545,2023,91.95,4300,0,other,0,86.71556201652372
1751,M(e),94.892,29.374,2023,27.56,4455,0,moraine,0,56.11044271581165
1752,M(o),94.006,28.995,2023,13.4,4578,0,moraine,0,79.01367086673002
1753,E(o),94.004,28.906,2023,12.97,4423,0,other,0,5.974485233847296
1754,E(o),94.03,28.888,2023,16.96,4104,0,other,0,5.7400518377364635
1755,E(o),94.04,28.88,2023,14.86,4130,0,other,0,5.7400518377364635
1756,E(o),94.018,28.87,2023,11.77,4303,0,other,0,27.920893197354943
1757,E(o),94.27,28.986,2023,50.66,3478,0,other,0,0.15709956708591727
1758,M(e),91.981,28.776,2023,16.44,5013,0,moraine,0,12.514827027776537
1759,E(o),92.133,28.046,2023,12.58,5113,0,other,0,12.361097365672553
1760,M(e),92.742,28.206,2023,10.79,5176,0,moraine,0,69.80085105598057
1761,M(e),92.696,28.185,2023,27.82,5162,0,moraine,0,82.08698300369608
1762,M(e),92.641,28.001,2023,10.94,5269,0,moraine,0,42.90239872307519
1763,M(e),92.768,28.216,2023,13.27,5164,0,moraine,0,40.75637437699939
1764,E(o),93.217,28.721,2023,17.01,4474,0,other,0,12.600119756176552
1765,E(o),93.144,28.658,2023,11.84,4518,0,other,0,18.91408477492195
1766,E(o),93.092,28.342,2023,62.44,4251,0,other,0,40.623831473889176
1767,E(o),93.047,28.32,2023,72.68,4255,0,other,0,54.62403014258596
1768,E(o),93.462,28.65,2023,16.59,4046,0,other,0,59.092478505594094
1769,E(o),93.38,28.541,2023,16.25,4307,0,other,0,11.201739014542806
1770,E(o),93.394,28.524,2023,12.17,4249,0,other,0,11.201739014542806
1771,E(o),93.377,28.52,2023,13.61,4247,0,other,0,7.257511049782214
1772,E(o),93.391,28.313,2023,20.03,4066,0,other,0,13.202497559410586
1773,O,93.437,28.305,2023,35.07,3952,0,other,0,24.114030125716834
1774,E(o),93.419,28.297,2023,20.77,3841,0,other,0,24.114030125716834
1775,E(c),93.734,28.668,2023,19.78,4016,0,other,0,7.642748846985971
1776,E(c),93.726,28.594,2023,25.13,4208,0,other,0,16.084592840706907
1777,E(o),93.743,28.585,2023,11.14,3758,0,other,0,16.084592840706907
1778,E(o),93.712,28.585,2023,14.16,3873,0,other,0,16.084592840706907
1779,E(o),93.578,28.576,2023,36.88,3842,0,other,0,24.210084520482162
1780,E(o),93.563,28.568,2023,16.13,4074,0,other,0,24.210084520482162
1781,E(o),93.555,28.489,2023,13.67,4647,0,other,0,9.076421703851274
1782,E(o),93.603,28.483,2023,12.34,3987,0,other,0,4.657686817607749
