,Unnamed: 0,Lake_type,Longitude,Latitude,Year_final,Lake_area_ha,Elevation_m,GLOF,Lake_type_simplified,is_supraglacial,Lake_area_calculated_ha,area_t1,area_t2,expansion_ha_peryr
2054,2054,E(o),96.16,29.226,2019,57.36,3313,0,other,0,53.68190800360279,49.685168133178095,53.68190800360279,0.7993479740849395
2055,2055,E(o),96.069,29.211,2019,31.43,3816,0,other,0,25.159622516628243,25.159631832057652,25.159622516628243,-1.8630858818369233e-06
2056,2056,E(c),96.192,29.197,2019,15.74,4321,0,other,0,73.21639945931747,41.77816561769337,73.21639945931747,6.287646768324821
2057,2057,E(o),96.203,29.196,2019,64.06,4246,0,other,0,73.21639945931747,49.30290039799228,73.21639945931747,4.782699812265038
2058,2058,E(c),96.112,29.191,2019,26.85,3775,0,other,0,22.652697904630912,6.036685237256272,22.652697904630912,3.323202533474928
2059,2059,E(o),96.216,29.185,2019,12.55,3965,0,other,0,73.21639945931747,49.30290039799228,73.21639945931747,4.782699812265038
2060,2060,E(c),96.087,29.183,2019,23.74,4263,0,other,0,20.382603292287587,13.874442739937457,20.382603292287587,1.3016321104700261
2061,2061,E(o),96.175,29.176,2019,19.66,3523,0,other,0,14.111063139757317,1.6462753775550856,14.111063139757317,2.4929575524404464
2062,2062,E(o),96.069,29.155,2019,26.03,3588,0,other,0,53.88198409749817,6.507509028314153,53.88198409749817,9.474895013836804
2063,2063,E(c),96.017,29.147,2019,18.77,3758,0,other,0,28.62693931260801,7.92130091511082,28.62693931260801,4.141127679499438
2064,2064,E(c),96.066,29.145,2019,30.82,3949,0,other,0,53.88198409749817,4.4698119824384115,53.88198409749817,9.882434423011953
2065,2065,E(c),96.036,29.141,2019,29.5,4139,0,other,0,28.62693931260801,7.92130091511082,28.62693931260801,4.141127679499438
2066,2066,E(o),96.23,29.107,2019,11.56,4333,0,other,0,100.91368745463429,52.41682133312934,100.91368745463429,9.699373224300988
2067,2067,E(o),96.173,29.1,2019,21.89,3949,0,other,0,19.85518352361559,9.57259953734417,19.855183523615594,2.056516797254285
2068,2068,E(c),96.223,29.096,2019,15.85,4355,0,other,0,110.40937618666094,52.41682133312934,110.40937618666094,11.598510970706318
2069,2069,E(c),95.997,29.096,2019,22.23,3346,0,other,0,31.463581530641903,5.492480524103453,31.463581530641903,5.19422020130769
2070,2070,E(c),96.243,29.092,2019,26.44,4117,0,other,0,46.064684996284214,42.52457598343451,46.064684996284214,0.708021802569941
2071,2071,E(o),96.211,29.091,2019,100.77,4188,0,other,0,110.40937618666094,52.41682133312934,110.40937618666094,11.598510970706318
2072,2072,E(o),96.162,29.091,2019,10.98,3822,0,other,0,112.30520536300014,64.58855185469382,112.30520536300014,9.543330701661265
2073,2073,E(o),96.201,29.083,2019,10.69,4049,0,other,0,110.40937618666094,52.41682133312934,110.40937618666094,11.598510970706318
2074,2074,E(c),96.145,29.079,2019,86.02,3945,0,other,0,115.6799892993202,64.58855185469382,115.6799892993202,10.218287488925275
2075,2075,E(o),96.23,29.077,2019,24.43,4217,0,other,0,102.4059337237055,45.59034838193291,102.4059337237055,11.363117068354518
2076,2076,E(c),96.147,29.069,2019,12.17,4031,0,other,0,115.6799892993202,64.58855185469382,115.6799892993202,10.218287488925275
2077,2077,E(o),96.22,29.061,2019,16.61,4451,0,other,0,47.163750838972085,13.422379850759668,47.163750838972085,6.748274197642483
2078,2078,O,96.144,29.051,2019,79.93,3602,0,other,0,66.09788023712127,17.97936793262279,66.09788023712127,9.623702460899697
2079,2079,E(c),96.193,29.044,2019,44.26,4164,0,other,0,75.76002531708737,29.361466491430242,75.76002531708737,9.279711765131426
2080,2080,E(o),96.22,29.042,2019,39.66,4317,0,other,0,75.76002531708737,29.361466491430242,75.76002531708737,9.279711765131426
2081,2081,E(o),96.178,29.036,2019,19.74,3944,0,other,0,75.68151601731869,29.361466491430242,75.68151601731869,9.264009905177689
2082,2082,E(c),96.223,29.03,2019,44.32,4199,0,other,0,40.51061503609548,11.541962722865032,40.51061503609548,5.79373046264609
2083,2083,E(o),96.193,29.03,2019,24.55,4235,0,other,0,75.76002531708737,29.361466491430242,75.76002531708737,9.279711765131426
2084,2084,E(o),96.044,29.026,2019,11.17,3564,0,other,0,20.891227300989133,1.9630545233405194,20.891227300989133,3.7856345555297226
2085,2085,E(o),96.178,29.024,2019,24.34,4067,0,other,0,59.665824229938295,28.49789740532912,59.665824229938295,6.233585364921835
2086,2086,E(o),96.062,29.018,2019,15.99,3757,0,other,0,32.35810550311792,2.5913852788807494,32.35810550311792,5.953344044847434
2087,2087,E(c),96.084,29.009,2019,14.55,4018,0,other,0,20.18721829513957,5.49672798685938,20.187218295139566,2.9380980616560373
2088,2088,E(o),96.218,29.008,2019,47.18,3664,0,other,0,40.20086160077765,11.541962722865032,40.20086160077765,5.731779775582524
2089,2089,E(o),96.182,29.008,2019,10.34,3914,0,other,0,18.13852636100288,4.396970300270644,18.13852636100288,2.7483112121464472
2090,2090,E(o),96.245,29.244,2019,50.88,4360,0,other,0,51.55099129896854,107.5838570669197,51.55099129896854,-11.206573153590233
2091,2091,E(c),96.26,29.094,2019,39.01,4001,0,other,0,31.30887589288733,42.52457598343451,31.30887589288733,-2.243140018109436
2092,2092,E(c),96.303,29.06,2019,11.53,4152,0,other,0,52.44555806136002,7.458463694307457,52.44555806136002,8.997418873410513
2093,2093,E(c),96.331,29.05,2019,23.0,4385,0,other,0,45.14377799262593,17.820002756025644,45.14377799262593,5.464755047320057
2094,2094,E(o),96.304,29.04,2019,10.97,3986,0,other,0,89.42677924329891,12.010894117665615,89.42677924329891,15.48317702512666
2095,2095,E(c),96.318,29.031,2019,16.99,4139,0,other,0,89.42677924329891,17.820002756025644,89.42677924329891,14.321355297454653
2096,2096,E(c),96.311,29.023,2019,14.87,4253,0,other,0,89.42677924329891,9.107901212121893,89.42677924329891,16.063775606235403
2097,2097,E(c),96.297,29.022,2019,14.98,4165,0,other,0,89.42677924329891,9.107901212121893,89.42677924329891,16.063775606235403
2098,2098,E(c),96.184,29.001,2019,11.95,4009,0,other,0,18.13852636100288,3.4557828641804997,18.13852636100288,2.9365486993644767
2099,2099,E(o),96.188,28.989,2019,11.3,4316,0,other,0,14.847166422213196,3.4557828641804997,14.847166422213197,2.2782767116065394
2100,2100,E(c),96.069,28.987,2019,37.26,3627,0,other,0,32.35810550311792,0.23562969795634403,32.35810550311792,6.424495161032316
2101,2101,E(o),96.197,28.985,2019,16.06,4033,0,other,0,25.216374735018345,3.4557828641804997,25.216374735018345,4.352118374167569
2102,2102,E(c),96.038,28.952,2019,20.31,3634,0,other,0,13.67235611995138,0.23573003083385902,13.67235611995138,2.687325217823504
2103,2103,E(c),96.168,28.948,2019,17.21,3886,0,other,0,40.945479739500186,19.879820462348135,40.945479739500186,4.21313185543041
2104,2104,E(o),96.02,28.941,2019,11.66,3449,0,other,0,13.67235611995138,0.23573003083385902,13.67235611995138,2.687325217823504
2105,2105,E(c),96.19,28.923,2019,18.07,4001,0,other,0,40.945479739500186,8.01518437743077,40.945479739500186,6.586059072413883
2106,2106,E(o),96.178,28.913,2019,27.91,3802,0,other,0,40.945479739500186,3.7729877292288116,40.945479739500186,7.434498402054276
2107,2107,E(c),96.151,28.889,2019,22.47,4079,0,other,0,39.39153057013486,2.1223173367197044,39.39153057013486,7.453842646683031
2108,2108,E(o),96.197,28.887,2019,43.53,3255,0,other,0,33.65859318150312,6.134068060978957,33.65859318150312,5.504905024104833
2109,2109,E(o),96.137,28.886,2019,12.38,3720,0,other,0,39.39153057013486,0.2358722416820319,39.39153057013486,7.831131665690566
2110,2110,E(o),96.171,28.852,2019,17.47,3976,0,other,0,57.4173273187355,6.134068060978957,57.4173273187355,10.25665185155131
2111,2111,E(o),96.127,28.846,2019,11.19,3697,0,other,0,40.506714703512976,0.6292572926923361,40.506714703512976,7.975491482164128
2112,2112,E(o),96.244,28.828,2019,12.78,3740,0,other,0,62.85893319814594,11.326513835748738,62.85893319814594,10.306483872479442
2113,2113,E(o),96.121,28.821,2019,39.49,4060,0,other,0,45.632789700620215,2.7537596033729734,45.632789700620215,8.575806019449448
2114,2114,E(c),96.145,28.82,2019,14.12,3723,0,other,0,32.17823175373373,0.15736187283405384,32.17823175373373,6.404173976179936
2115,2115,E(c),96.122,28.814,2019,13.42,4115,0,other,0,45.632789700620215,2.7537596033729734,45.632789700620215,8.575806019449448
2116,2116,E(c),96.155,28.803,2019,17.21,3866,0,other,0,24.86848375975475,0.15736187283405384,24.86848375975475,4.942224377384139
2117,2117,E(c),96.055,28.793,2019,10.25,3948,0,other,0,6.766701644998894,0.23604962852112166,6.766701644998894,1.3061304032955543
2118,2118,E(o),96.148,28.792,2019,32.99,3676,0,other,0,24.86848375975475,0.15736187283405384,24.86848375975475,4.942224377384139
2119,2119,E(o),96.125,28.542,2019,10.62,4031,0,other,0,12.30661949124212,1.577752351131965,12.306619491242119,2.145773428022031
2120,2120,E(c),96.257,28.992,2019,15.12,4077,0,other,0,15.47549241516618,2.2778233670666714,15.475492415166181,2.639533809619902
2121,2121,E(o),96.371,28.944,2019,12.61,4236,0,other,0,20.506261473441626,12.654523299044826,20.506261473441622,1.5703476348793592
2122,2122,E(o),96.369,28.935,2019,18.54,4001,0,other,0,42.83793866383584,42.20913411646358,42.83793866383584,0.12576090947445237
2123,2123,E(o),96.339,28.928,2019,48.39,4011,0,other,0,63.58732781135963,8.95878180150104,63.587327811359636,10.925709201971719
2124,2124,E(o),96.311,28.924,2019,15.64,3851,0,other,0,63.58732781135963,8.95878180150104,63.587327811359636,10.925709201971719
2125,2125,E(c),96.368,28.924,2019,10.38,4109,0,other,0,42.83793866383584,42.20913411646358,42.83793866383584,0.12576090947445237
2126,2126,O,96.383,28.919,2019,48.87,3302,0,other,0,42.83793866383584,42.20913411646358,42.83793866383584,0.12576090947445237
2127,2127,E(o),96.494,28.89,2019,17.29,3366,0,other,0,27.993461604929927,0.8649939750408594,27.993461604929927,5.425693525977813
2128,2128,E(o),96.372,28.879,2019,27.5,4090,0,other,0,35.46413571137038,37.351347547265085,35.46413571137038,-0.3774423671789407
2129,2129,E(o),96.477,28.877,2019,34.69,3166,0,other,0,27.993461604929927,0.7861882476572302,27.993461604929927,5.441454671454539
2130,2130,O,96.394,28.875,2019,41.33,3119,0,other,0,35.46413571137038,37.351347547265085,35.46413571137038,-0.3774423671789407
2131,2131,O,96.436,28.874,2019,16.76,3220,0,other,0,11.795299999216349,0.39310454778467063,11.795299999216347,2.280439090286335
2132,2132,O,96.44,28.862,2019,11.42,2979,0,other,0,11.795299999216349,0.39329500910264903,11.795299999216347,2.2804009980227393
2133,2133,E(c),96.249,28.861,2019,11.21,3847,0,other,0,73.62298746291543,20.686904246172574,73.62298746291543,10.587216643348572
2134,2134,E(o),96.355,28.847,2019,14.96,3760,0,other,0,35.15336537159357,1.5729085710056083,35.15336537159357,6.716091360117593
2135,2135,E(o),96.25,28.832,2019,15.75,3835,0,other,0,76.92737914763383,20.686904246172574,76.92737914763383,11.248094980292251
2136,2136,E(c),96.359,28.823,2019,19.15,3941,0,other,0,29.419916618016547,1.0226437776173007,29.419916618016547,5.67945456807985
2137,2137,E(c),96.459,28.809,2019,35.25,4078,0,other,0,93.8736980492964,3.304364850664475,93.87369804929641,18.11386663972639
2138,2138,E(o),96.44,28.802,2019,30.97,4114,0,other,0,93.8736980492964,1.4948430057092326,93.87369804929641,18.475771008717437
2139,2139,E(o),96.484,28.801,2019,34.81,3819,0,other,0,93.8736980492964,15.109332670179679,93.87369804929641,15.752873075823345
2140,2140,E(o),96.386,28.765,2019,13.52,3855,0,other,0,34.48150214829516,2.0468460559598505,34.48150214829516,6.486931218467061
2141,2141,E(o),96.375,28.749,2019,25.74,3784,0,other,0,34.48150214829516,2.0468460559598505,34.48150214829516,6.486931218467061
2142,2142,E(o),96.353,28.748,2019,34.0,3618,0,other,0,18.974525088624528,1.4170799584929066,18.974525088624528,3.5114890260263243
2143,2143,E(c),96.413,28.74,2019,12.04,4105,0,other,0,32.59216263007012,2.0468460559598505,32.59216263007012,6.109063314822054
2144,2144,E(o),96.446,28.729,2019,21.19,4086,0,other,0,24.171804474901855,1.8111053596631208,24.171804474901855,4.472139823047747
2145,2145,E(c),96.485,28.727,2019,28.63,4084,0,other,0,44.41061334617769,4.567604759745796,44.41061334617769,7.968601717286378
2146,2146,E(c),96.392,28.727,2019,19.81,4176,0,other,0,25.751576023065457,1.0235427016532128,25.751576023065457,4.945606664282449
2147,2147,E(o),96.422,28.725,2019,16.86,4218,0,other,0,25.751576023065457,0.8660224469115184,25.751576023065457,4.977110715230788
2148,2148,E(o),96.405,28.721,2019,17.45,4097,0,other,0,25.751576023065457,0.6299054262333226,25.751576023065457,5.0243341193664275
2149,2149,E(c),96.426,28.666,2019,20.84,4238,0,other,0,33.564621797207536,2.9939630409374076,33.564621797207536,6.114131751254026
2150,2150,E(c),96.486,28.66,2019,30.67,4125,0,other,0,26.315269204012253,9.927125548050274,26.315269204012253,3.277628731192396
2151,2151,E(c),96.439,28.617,2019,10.66,3914,0,other,0,47.851674845844585,1.7343163364159397,47.851674845844585,9.22347170188573
2152,2152,E(o),96.312,28.614,2019,11.33,3968,0,other,0,37.99706852165675,2.1285619113420715,37.99706852165675,7.173701322062937
2153,2153,E(c),96.32,28.608,2019,23.55,4239,0,other,0,37.99706852165675,2.1285619113420715,37.99706852165675,7.173701322062937
2154,2154,E(o),96.408,28.565,2019,14.11,4124,0,other,0,28.942720024803375,1.8136338481819476,28.942720024803375,5.425817235324286
2155,2155,E(o),96.355,28.563,2019,10.39,4152,0,other,0,8.596774166636735,1.9717393606577647,8.596774166636735,1.325006961195794
2156,2156,E(c),96.366,28.563,2019,10.25,3897,0,other,0,10.17572127562104,6.783766762822925,10.17572127562104,0.6783909025596231
2157,2157,E(o),96.443,28.545,2019,12.55,4297,0,other,0,19.32321495295303,4.338355652952795,19.32321495295303,2.996971860000047
2158,2158,E(o),96.394,28.539,2019,11.72,4010,0,other,0,88.19908284257164,8.204542157810527,88.19908284257164,15.998908136952224
2159,2159,E(c),96.424,28.524,2019,14.09,4096,0,other,0,64.8526359416624,11.441026763692992,64.8526359416624,10.682321835593882
2160,2160,E(c),96.444,28.522,2019,10.03,4157,0,other,0,21.697391632426186,11.441026763692992,21.697391632426186,2.051272973746639
2161,2161,E(o),96.25,28.521,2019,16.14,3636,0,other,0,36.134144834219896,0.6311537995987541,36.134144834219896,7.100598206924228
2162,2162,E(c),96.398,28.519,2019,15.49,4247,0,other,0,81.96687624688532,11.441026763692992,81.96687624688532,14.105169896638467
2163,2163,E(c),96.398,28.513,2019,26.12,4345,0,other,0,84.28445616209619,25.884975636321077,84.28445616209619,11.679896105155024
2164,2164,E(o),96.391,28.505,2019,21.9,4560,0,other,0,121.29836375801018,27.542286566357834,121.29836375801018,18.75121543833047
2165,2165,E(c),96.377,28.421,2019,12.36,3763,0,other,0,34.90623146957375,1.8163222743595335,34.90623146957375,6.617981839042843
2166,2166,E(o),96.515,28.923,2019,13.69,4091,0,other,0,16.271080062514297,11.082329681537598,16.271080062514297,1.03775007619534
2167,2167,E(o),96.51,28.872,2019,18.7,3926,0,other,0,44.198443576312506,5.662497699464694,44.198443576312506,7.707189175369562
2168,2168,E(o),96.497,28.838,2019,21.0,3388,0,other,0,56.88149728100331,3.304364850664475,56.88149728100331,10.715426486067766
2169,2169,E(o),96.532,28.829,2019,37.63,3584,0,other,0,61.52771161448968,1.9669055552499464,61.52771161448968,11.912161211847948
2170,2170,E(c),96.538,28.807,2019,17.48,4187,0,other,0,61.52771161448968,8.892378905914992,61.52771161448968,10.52706654171494
2171,2171,E(o),96.512,28.801,2019,26.17,4344,0,other,0,112.2164425595502,16.289737425780668,112.21644255955019,19.185341026753903
2172,2172,O,96.531,28.776,2019,101.67,3510,0,other,0,103.11000888828828,4.32815218792493,103.11000888828828,19.75637134007267
2173,2173,O,96.517,28.764,2019,14.33,3502,0,other,0,87.99825787404092,5.038840787885156,87.99825787404092,16.591883417231152
2174,2174,O,96.511,28.745,2019,24.68,3219,0,other,0,44.41061334617769,5.038840787885156,44.41061334617769,7.874354511658507
2175,2175,E(o),96.505,28.707,2019,26.84,4018,0,other,0,73.33737901222729,19.21555333805826,73.33737901222729,10.824365134833807
2176,2176,E(c),96.572,28.697,2019,20.56,4133,0,other,0,61.12592609185298,2.7566441165235838,61.12592609185298,11.67385639506588
2177,2177,E(c),96.551,28.694,2019,33.52,4220,0,other,0,48.28632807418301,2.7566441165235838,48.286328074183004,9.105936791531885
2178,2178,E(c),96.584,28.687,2019,21.37,4132,0,other,0,61.12592609185298,7.012246611323932,61.12592609185298,10.82273589610581
2179,2179,E(o),96.633,28.685,2019,12.1,4299,0,other,0,40.89220785664177,15.758116409537266,40.89220785664177,5.0268182894209
2180,2180,E(o),96.51,28.676,2019,20.27,4310,0,other,0,73.33737901222729,9.927125548050274,73.33737901222729,12.682050692835404
2181,2181,E(o),96.611,28.668,2019,22.91,4492,0,other,0,40.89220785664177,18.673409135508603,40.89220785664177,4.443759744226633
2182,2182,E(o),96.632,28.666,2019,17.58,4217,0,other,0,40.89220785664177,18.673409135508603,40.89220785664177,4.443759744226633
2183,2183,M(e),96.124,29.365,2019,25.07,3995,0,moraine,0,9.937157474289506,13.618543936226153,9.937157474289506,-0.7362772923873294
2184,2184,E(o),96.195,29.329,2019,25.27,4286,0,other,0,23.800052725092453,24.426477408775614,23.800052725092453,-0.12528493673663235
2185,2185,E(o),96.209,29.324,2019,25.02,4333,0,other,0,23.800052725092453,24.426477408775614,23.800052725092453,-0.12528493673663235
2186,2186,E(c),96.156,29.305,2019,21.0,4233,0,other,0,21.534712872748024,38.606299817810836,21.534712872748024,-3.414317389012562
2187,2187,M(o),96.245,29.264,2019,17.37,4408,0,moraine,0,51.55099129896854,105.14005582715176,51.55099129896854,-10.717812905636643
2188,2188,M(o),96.246,29.257,2019,89.3,4432,0,moraine,0,51.55099129896854,107.5838570669197,51.55099129896854,-11.206573153590233
2189,2189,M(e),96.375,29.387,2019,29.13,4997,0,moraine,0,84.20371018052238,113.54852164674676,84.20371018052238,-5.868962293244877
2190,2190,M(o),96.279,29.224,2019,66.27,4207,0,moraine,0,29.386000867185142,63.16628834998487,29.386000867185142,-6.7560574965599445
2191,2191,E(c),96.346,29.175,2019,27.74,4298,0,other,0,39.28734790257344,43.44078536932907,39.287347902573444,-0.8306874933511252
2192,2192,M(e),96.327,29.175,2019,46.2,4379,0,moraine,0,39.28734790257344,43.44078536932907,39.287347902573444,-0.8306874933511252
2193,2193,M(o),96.324,29.13,2019,26.67,4392,0,moraine,0,18.669058308732172,17.175516246717176,18.669058308732172,0.2987084124029991
2194,2194,M(o),96.399,29.127,2019,10.09,4066,0,moraine,0,44.47032634611713,24.319519597733983,44.47032634611713,4.03016134967663
2195,2195,M(e),96.617,29.597,2019,10.44,5104,0,moraine,0,30.9231252557697,23.89775401538749,30.9231252557697,1.405074248076442
2196,2196,M(e),96.674,29.589,2019,19.1,4631,0,moraine,0,39.66901029158946,20.38115893421132,39.66901029158946,3.8575702714756277
2197,2197,M(e),96.63,29.561,2019,12.4,4919,0,moraine,0,19.446634047449823,23.89775401538749,19.446634047449823,-0.8902239935875336
2198,2198,O,96.701,29.491,2019,610.17,3916,0,other,0,452.4144272682157,449.36617901336933,452.4144272682157,0.609649650969277
2199,2199,M(e),96.627,29.421,2019,31.33,4079,0,moraine,0,30.50495926326883,75.96006778025317,30.504959263268834,-9.091021703396867
2200,2200,M(o),96.681,29.406,2019,11.75,4834,0,moraine,0,8.683498788044494,28.1608075068528,8.683498788037324,-3.8954617437630956
2201,2201,E(c),96.66,29.124,2019,17.71,4329,0,other,0,23.145406077860088,29.341707354124217,23.145406077862592,-1.239260255252325
2202,2202,M(e),96.977,29.502,2019,12.44,5145,0,moraine,0,12.817541052431428,20.31728821601805,12.817541052433299,-1.49994943271695
2203,2203,O,96.787,29.462,2019,518.0,3916,0,other,0,478.3437228074073,476.15434435662814,478.34372280740513,0.437875690155397
2204,2204,E(o),96.828,29.397,2019,401.62,3917,0,other,0,431.3165518772108,416.45115154618566,431.3165518772098,2.9730800662048296
2205,2205,M(e),96.816,29.298,2019,292.36,3954,0,moraine,0,278.245743974348,262.26946064825444,278.24574397433827,3.195256665216766
2206,2206,M(l),96.835,29.295,2019,95.04,4013,0,moraine,0,256.3167753905614,262.26946064825444,256.3167753905599,-1.1905370515389109
2207,2207,E(o),96.837,29.268,2019,108.04,4119,0,other,0,50.59296562625574,50.827929317199995,50.59296562625145,-0.04699273818970937
2208,2208,M(e),96.938,29.263,2019,12.3,4676,0,moraine,0,57.35564747988852,26.248828284741325,57.35564748000336,6.221363839052407
2209,2209,M(o),96.965,29.254,2019,10.15,4631,0,moraine,0,57.98198638634609,15.745734520693324,57.9819863863698,8.447250373135294
2210,2210,M(e),96.966,29.248,2019,25.6,4673,0,moraine,0,57.98198638634609,9.16652598808616,57.9819863863698,9.763092079656726
2211,2211,M(o),96.826,29.238,2019,209.76,4219,0,moraine,0,208.35467494372105,208.5897555079349,208.35467494372546,-0.04701611284189085
2212,2212,M(o),96.805,29.23,2019,144.0,4266,0,moraine,0,187.04181887230808,186.72841211321523,187.04181887231468,0.0626813518198901
2213,2213,M(e),96.814,29.221,2019,52.51,4279,0,moraine,0,192.21334316226103,192.13500836575875,192.21334316226455,0.015666959301159977
2214,2214,M(e),96.857,29.179,2019,13.26,4412,0,moraine,0,14.112658743710217,28.146285251428303,14.112658743805973,-2.806725301524466
2215,2215,M(o),96.867,29.171,2019,12.68,4458,0,moraine,0,57.80103449543537,70.81870715706899,57.80103457011115,-2.603534517391567
2216,2216,M(o),96.799,29.071,2019,38.92,2466,0,moraine,0,23.389261471985172,8.868553981136623,23.389261402140257,2.9041414842007267
2217,2217,M(o),96.493,28.952,2019,15.31,4493,0,moraine,0,13.280198752226845,15.558371538480735,13.280198752223622,-0.4556345572514225
2218,2218,M(e),96.421,28.518,2019,16.11,4086,0,moraine,0,64.8526359416624,11.441026763688834,64.85263586739468,10.68232182074117
2219,2219,O,96.334,28.345,2019,12.55,2990,0,other,0,9.958089007736886,0.07901796602175812,9.958089011915577,1.9758142091787636
2220,2220,E(o),96.561,28.954,2019,15.69,4277,0,other,0,21.84680021545449,13.200797463951007,21.84680021524701,1.729200550259201
2221,2221,E(o),96.74,28.939,2019,10.73,4352,0,other,0,14.771324082150755,14.614472695507766,14.771324082210791,0.031370277340604956
2222,2222,E(o),96.564,28.924,2019,12.74,4447,0,other,0,21.84680021545449,4.63618577386473,21.84680021524701,3.4421228882764567
2223,2223,E(o),96.553,28.921,2019,25.07,4463,0,other,0,17.603234198324625,3.3792952439502826,17.603234198112926,2.8447877908325285
2224,2224,E(c),96.525,28.908,2019,14.85,4295,0,other,0,16.271080062514297,11.082329681541317,16.27108006251296,1.0377500761943288
2225,2225,O,96.55,28.898,2019,10.31,3712,0,other,0,34.83352991054745,3.5381954518215983,34.83352989719116,6.259066889073913
2226,2226,E(c),96.606,28.81,2019,10.76,4362,0,other,0,8.49694755161894,8.339330749736142,8.49694755163127,0.031523360379025436
2227,2227,E(o),96.606,28.777,2019,15.99,4601,0,other,0,55.48601610556575,3.777779943648902,55.48601610556991,10.3416472323842
2228,2228,E(c),96.617,28.77,2019,21.18,4255,0,other,0,16.213607091638085,5.666889072875993,16.213607091688356,2.109343603762473
2229,2229,E(c),96.645,28.647,2019,18.36,4068,0,other,0,61.876655638528234,4.492919561282921,61.876655638577425,11.4767472154589
2230,2230,E(c),96.589,28.644,2019,24.51,4368,0,other,0,38.92650400837057,12.925260828595023,38.92650400828108,5.2002486359372115
2231,2231,E(c),96.685,28.637,2019,14.5,4418,0,other,0,21.594396693771692,8.589120629008939,21.59439669368001,2.6010552129342144
2232,2232,E(c),96.533,28.628,2019,10.94,4260,0,other,0,45.561947490292866,1.970695847163795,45.561947479506856,8.718250326468612
2233,2233,O,96.565,28.627,2019,16.84,3282,0,other,0,49.346362893337634,0.94584311994793,49.346362888847196,9.680103953779852
2234,2234,E(c),96.522,28.613,2019,10.32,4213,0,other,0,40.35955202159277,1.970695847163795,40.3595520108109,7.677771232729421
2235,2235,E(o),96.723,28.611,2019,14.21,4107,0,other,0,121.23381703562468,11.746317062062685,121.23381703561,21.897499994709463
2236,2236,E(o),96.652,28.586,2019,30.13,4068,0,other,0,73.01034052973098,25.474424179095664,73.01034052977138,9.507183270135144
2237,2237,E(o),96.681,28.58,2019,32.17,3999,0,other,0,99.97433649718198,1.8929422515860383,99.97433649715201,19.616278849113193
2238,2238,E(o),96.636,28.565,2019,30.27,3368,0,other,0,118.16195377641571,25.632165017509596,118.16195377646392,18.505957751790866
2239,2239,E(o),96.715,28.562,2019,16.48,4019,0,other,0,38.804289927662005,5.995183537476404,38.80428992717612,6.561821277939944
2240,2240,O,96.692,28.559,2019,11.58,3483,0,other,0,38.804289927662005,7.336872753149364,38.80428992717612,6.293483434805351
2241,2241,E(c),96.618,28.541,2019,42.11,4268,0,other,0,72.25479605058453,8.59867326840488,72.2547960505941,12.731224556437843
2242,2242,E(c),96.602,28.541,2019,25.61,4487,0,other,0,32.34324903099299,8.439478629245578,32.34324903099236,4.7807540803493564
2243,2243,E(o),96.644,28.534,2019,29.38,4311,0,other,0,118.16195377641571,8.59867326840488,118.16195377646392,21.91265610161181
2244,2244,E(o),96.622,28.53,2019,23.4,3907,0,other,0,51.3522088158476,8.59867326840488,51.35220881585681,8.550707109490386
2245,2245,E(o),96.65,28.527,2019,14.17,4125,0,other,0,99.8627133824402,8.59867326840488,99.86271338247408,18.25280802281384
2246,2246,E(o),96.699,28.516,2019,299.2,3330,0,other,0,280.82257338340247,197.89306054075666,280.82257338340725,16.585902568530116
2247,2247,E(o),96.502,28.512,2019,27.13,4027,0,other,0,23.041271192805144,8.99549195671704,23.04127119268717,2.809155847194026
2248,2248,E(c),96.692,28.492,2019,20.67,4046,0,other,0,174.94161221921007,123.5716036015951,174.94161221921672,10.274001723524325
2249,2249,E(o),96.83,28.864,2019,10.83,4306,0,other,0,15.57034657845844,14.787932695632367,15.570346614209038,0.15648278371533414
2250,2250,E(c),96.928,28.85,2019,14.85,4299,0,other,0,17.933608931376902,15.259560019192026,17.933608931376902,0.5348097824369752
2251,2251,E(o),96.818,28.843,2019,24.08,4625,0,other,0,15.104199898254642,18.013077912084945,15.104199898254642,-0.5817756027660608
2252,2252,E(o),96.82,28.832,2019,20.11,4305,0,other,0,15.104199898254642,18.013077912084945,15.104199898254642,-0.5817756027660608
2253,2253,O,96.789,28.829,2019,31.87,3683,0,other,0,23.20762244467215,4.089904591322378,23.20762244467215,3.8235435706699548
2254,2254,E(o),96.756,28.576,2019,17.36,3646,0,other,0,39.67103876461094,23.26725313529327,39.67103876461094,3.280757125863534
2255,2255,E(o),96.766,28.536,2019,25.91,3918,0,other,0,78.32807449790059,23.26725313529327,78.32807449790059,11.012164272521463
2256,2256,E(c),96.8,28.51,2019,14.77,4075,0,other,0,59.25691213956,17.597453970987402,59.25691213956,8.33189163371452
2257,2257,E(c),96.833,28.504,2019,15.18,4058,0,other,0,47.18747285127433,17.597453970987402,47.18747285127433,5.918003776057385
2258,2258,E(o),96.843,28.503,2019,12.74,3945,0,other,0,29.507195161556737,16.966145971509064,29.507195161556737,2.5082098380095346
2259,2259,E(o),96.86,28.503,2019,17.34,3522,0,other,0,24.14344301029902,5.839886335773591,24.14344301029902,3.6607113349050855
2260,2260,E(o),96.882,28.47,2019,23.66,3849,0,other,0,38.523168359195154,15.159554748426087,38.523168359195154,4.672722722153813
2261,2261,E(o),96.885,28.447,2019,18.22,4113,0,other,0,61.4269796538369,25.506578572603985,61.4269796538369,7.184080216246583
